a1, a2, a3, a4, a5, h1, h2, h3, h4, h5, quarter, time, team, eventtype, assist, awayjumpball, block, entered, homejumpball, left, numfreeshot, opponent, outof, player, points, possession, reason, result, steal, type, x, y, score, shotdistance, url 
,,,,,,,,,,3,8.20,Golden State Warriors,turnover,,,,,,,,,,Curry,,,Lost Ball,,,,,,54-70,,http://stats.nba.com/cvp.html?GameID=0021200475&GameEventID=320,
,,,,,,,,,,3,8.16,Los Angeles Clippers,shot,,,,,,,,,,Paul,2,,,made,,Slam Dunk,,,56-70,1,http://stats.nba.com/cvp.html?GameID=0021200475&GameEventID=321,
,,,,,,,,,,3,8.13,Golden State Warriors,timeout,,,,,,,,,,,,,,,,,,,56-70,,http://stats.nba.com/cvp.html?GameID=0021200475&GameEventID=322,
,,,,,,,,,,3,8.07,Golden State Warriors,substitute,,,,Biedrins,,Ezeli,,,,,,,,,,,,,56-70,,http://stats.nba.com/cvp.html?GameID=0021200475&GameEventID=325,
,,,,,,,,,,3,7.57,Golden State Warriors,shot,,,,,,,,,,Lee,,,,missed,,Hook Shot,,,56-70,4,http://stats.nba.com/cvp.html?GameID=0021200475&GameEventID=326,
,,,,,,,,,,3,7.56,Los Angeles Clippers,rebound,,,,,,,,,,Odom,,,,,,,,,56-70,,http://stats.nba.com/cvp.html?GameID=0021200475&GameEventID=327,
,,,,,,,,,,3,7.45,Los Angeles Clippers,shot,,,,,,,,,,Crawford,,,,missed,,3PT Jump Shot,,,56-70,24,http://stats.nba.com/cvp.html?GameID=0021200475&GameEventID=328,
,,,,,,,,,,3,7.44,Los Angeles Clippers,rebound,,,,,,,,,,Odom,,,,,,,,,56-70,,http://stats.nba.com/cvp.html?GameID=0021200475&GameEventID=329,
,,,,,,,,,,3,7.40,Los Angeles Clippers,shot,,,,,,,,,,Paul,,,,missed,,3PT Jump Shot,,,56-70,27,http://stats.nba.com/cvp.html?GameID=0021200475&GameEventID=330,
,,,,,,,,,,3,7.39,Golden State Warriors,rebound,,,,,,,,,,Lee,,,,,,,,,56-70,,http://stats.nba.com/cvp.html?GameID=0021200475&GameEventID=331,
,,,,,,,,,,3,7.34,Golden State Warriors,shot,,,,,,,,,,Barnes,,,,missed,,Layup,,,56-70,2,http://stats.nba.com/cvp.html?GameID=0021200475&GameEventID=332,
,,,,,,,,,,3,7.33,Los Angeles Clippers,rebound,,,,,,,,,,Barnes,,,,,,,,,56-70,,http://stats.nba.com/cvp.html?GameID=0021200475&GameEventID=333,
,,,,,,,,,,3,7.26,Golden State Warriors,foul,,,,,,,,,,Biedrins,,,,,,Personal Block,,,56-70,,http://stats.nba.com/cvp.html?GameID=0021200475&GameEventID=334,
,,,,,,,,,,3,7.26,Los Angeles Clippers,free throw,,,,,,,1,,2,Paul,1,,foul,made,,,,,57-70,,http://stats.nba.com/cvp.html?GameID=0021200475&GameEventID=335,
,,,,,,,,,,3,7.26,Golden State Warriors,substitute,,,,Jack,,Thompson,,,,,,,,,,,,,57-70,,http://stats.nba.com/cvp.html?GameID=0021200475&GameEventID=337,
,,,,,,,,,,3,7.26,Los Angeles Clippers,free throw,,,,,,,2,,2,Paul,1,,foul,made,,,,,58-70,,http://stats.nba.com/cvp.html?GameID=0021200475&GameEventID=338,
,,,,,,,,,,3,7.14,Los Angeles Clippers,foul,,,,,,,,,,Griffin,,,,,,Shooting,,,58-70,,http://stats.nba.com/cvp.html?GameID=0021200475&GameEventID=340,
,,,,,,,,,,3,7.14,Golden State Warriors,free throw,,,,,,,1,,2,Lee,1,,foul,made,,,,,58-71,,http://stats.nba.com/cvp.html?GameID=0021200475&GameEventID=341,
,,,,,,,,,,3,7.14,Golden State Warriors,free throw,,,,,,,2,,2,Lee,1,,foul,made,,,,,58-72,,http://stats.nba.com/cvp.html?GameID=0021200475&GameEventID=343,
,,,,,,,,,,3,7.04,Los Angeles Clippers,shot,,,,,,,,,,Crawford,,,,missed,,3PT Jump Shot,,,58-72,24,http://stats.nba.com/cvp.html?GameID=0021200475&GameEventID=345,
,,,,,,,,,,3,7.03,Golden State Warriors,rebound,,,,,,,,,,,,,,,,,,,58-72,,http://stats.nba.com/cvp.html?GameID=0021200475&GameEventID=346,
,,,,,,,,,,3,6.45,Golden State Warriors,turnover,,,,,,,,,,Curry,,,Lost Ball,,,,,,58-72,,http://stats.nba.com/cvp.html?GameID=0021200475&GameEventID=347,
,,,,,,,,,,3,6.24,Los Angeles Clippers,shot,Paul,,,,,,,,,Odom,2,,,made,,Step Back Jump Shot,,,60-72,16,http://stats.nba.com/cvp.html?GameID=0021200475&GameEventID=348,
,,,,,,,,,,3,6.03,Golden State Warriors,shot,,,,,,,,,,Barnes,,,,missed,,Turnaround Jump Shot,,,60-72,4,http://stats.nba.com/cvp.html?GameID=0021200475&GameEventID=349,
,,,,,,,,,,3,6.02,Los Angeles Clippers,rebound,,,,,,,,,,Odom,,,,,,,,,60-72,,http://stats.nba.com/cvp.html?GameID=0021200475&GameEventID=350,
,,,,,,,,,,3,5.38,Los Angeles Clippers,shot,,,,,,,,,,Griffin,,,,missed,,3PT Jump Shot,,,60-72,,http://stats.nba.com/cvp.html?GameID=0021200475&GameEventID=351,
,,,,,,,,,,3,5.38,Los Angeles Clippers,rebound,,,,,,,,,,,,,,,,,,,60-72,,http://stats.nba.com/cvp.html?GameID=0021200475&GameEventID=352,
,,,,,,,,,,3,5.38,Los Angeles Clippers,turnover,,,,,,,,,,,,,Shot Clock,,,,,,60-72,,http://stats.nba.com/cvp.html?GameID=0021200475&GameEventID=353,
,,,,,,,,,,3,5.24,Golden State Warriors,shot,,,,,,,,,,Curry,,,,missed,,Jump Shot,,,60-72,15,http://stats.nba.com/cvp.html?GameID=0021200475&GameEventID=354,
,,,,,,,,,,3,5.23,Los Angeles Clippers,rebound,,,,,,,,,,Odom,,,,,,,,,60-72,,http://stats.nba.com/cvp.html?GameID=0021200475&GameEventID=355,
,,,,,,,,,,3,5.15,Los Angeles Clippers,shot,,,,,,,,,,Crawford,,,,missed,,Driving Layup,,,60-72,2,http://stats.nba.com/cvp.html?GameID=0021200475&GameEventID=356,
,,,,,,,,,,3,5.14,Golden State Warriors,rebound,,,,,,,,,,Barnes,,,,,,,,,60-72,,http://stats.nba.com/cvp.html?GameID=0021200475&GameEventID=357,
,,,,,,,,,,3,5.07,Golden State Warriors,shot,,,,,,,,,,Jack,,,,missed,,Jump Shot,,,60-72,20,http://stats.nba.com/cvp.html?GameID=0021200475&GameEventID=358,
,,,,,,,,,,3,5.06,Los Angeles Clippers,rebound,,,,,,,,,,Odom,,,,,,,,,60-72,,http://stats.nba.com/cvp.html?GameID=0021200475&GameEventID=359,
,,,,,,,,,,3,4.57,Los Angeles Clippers,foul,,,,,,,,,,Griffin,,,,,,Offensive,,,60-72,,http://stats.nba.com/cvp.html?GameID=0021200475&GameEventID=360,
,,,,,,,,,,3,4.57,Los Angeles Clippers,turnover,,,,,,,,,,Griffin,,,Foul,,,,,,60-72,,http://stats.nba.com/cvp.html?GameID=0021200475&GameEventID=361,
,,,,,,,,,,3,4.57,Golden State Warriors,substitute,,,,Landry,,Biedrins,,,,,,,,,,,,,60-72,,http://stats.nba.com/cvp.html?GameID=0021200475&GameEventID=362,
,,,,,,,,,,3,4.44,Los Angeles Clippers,foul,,,,,,,,,,Barnes,,,,,,Personal,,,60-72,,http://stats.nba.com/cvp.html?GameID=0021200475&GameEventID=363,
,,,,,,,,,,3,4.30,Golden State Warriors,shot,,,,,,,,,,Lee,,,,missed,,Layup,,,60-72,2,http://stats.nba.com/cvp.html?GameID=0021200475&GameEventID=364,
,,,,,,,,,,3,4.29,Golden State Warriors,rebound,,,,,,,,,,Lee,,,,,,,,,60-72,,http://stats.nba.com/cvp.html?GameID=0021200475&GameEventID=365,
,,,,,,,,,,3,4.29,Golden State Warriors,turnover,,,,,,,,,,,,,Shot Clock,,,,,,60-72,,http://stats.nba.com/cvp.html?GameID=0021200475&GameEventID=366,
,,,,,,,,,,3,4.12,Los Angeles Clippers,shot,,,,,,,,,,Paul,,,,missed,,3PT Jump Shot,,,60-72,28,http://stats.nba.com/cvp.html?GameID=0021200475&GameEventID=367,
,,,,,,,,,,3,4.10,Golden State Warriors,rebound,,,,,,,,,,Lee,,,,,,,,,60-72,,http://stats.nba.com/cvp.html?GameID=0021200475&GameEventID=368,
,,,,,,,,,,3,3.52,Golden State Warriors,turnover,,,,,,,,,,Landry,,,Lost Ball,,,,,,60-72,,http://stats.nba.com/cvp.html?GameID=0021200475&GameEventID=369,
,,,,,,,,,,3,3.47,Los Angeles Clippers,turnover,,,,,,,,,,Crawford Poss,,,Lost Ball,,,,,,60-72,,http://stats.nba.com/cvp.html?GameID=0021200475&GameEventID=370,
,,,,,,,,,,3,3.47,Golden State Warriors,timeout,,,,,,,,,,,,,,,,,,,60-72,,http://stats.nba.com/cvp.html?GameID=0021200475&GameEventID=371,
,,,,,,,,,,3,3.35,Golden State Warriors,shot,,,,,,,,,,Barnes,,,,missed,,Fadeaway Jumper,,,60-72,9,http://stats.nba.com/cvp.html?GameID=0021200475&GameEventID=373,
,,,,,,,,,,3,3.34,Los Angeles Clippers,rebound,,,,,,,,,,Griffin,,,,,,,,,60-72,,http://stats.nba.com/cvp.html?GameID=0021200475&GameEventID=374,
,,,,,,,,,,3,3.19,Los Angeles Clippers,shot,Paul,,,,,,,,,Crawford,2,,,made,,Jump Shot,,,62-72,19,http://stats.nba.com/cvp.html?GameID=0021200475&GameEventID=375,
,,,,,,,,,,3,2.59,Los Angeles Clippers,foul,,,,,,,,,,Barnes,,,,,,Shooting,,,62-72,,http://stats.nba.com/cvp.html?GameID=0021200475&GameEventID=376,
,,,,,,,,,,3,2.59,Golden State Warriors,free throw,,,,,,,1,,2,Barnes,1,,foul,made,,,,,62-73,,http://stats.nba.com/cvp.html?GameID=0021200475&GameEventID=377,
,,,,,,,,,,3,2.59,Golden State Warriors,free throw,,,,,,,2,,2,Barnes,1,,foul,made,,,,,62-74,,http://stats.nba.com/cvp.html?GameID=0021200475&GameEventID=379,
,,,,,,,,,,3,2.47,Los Angeles Clippers,shot,,,,,,,,,,Crawford,,,,missed,,Jump Shot,,,62-74,18,http://stats.nba.com/cvp.html?GameID=0021200475&GameEventID=381,
,,,,,,,,,,3,2.46,Golden State Warriors,rebound,,,,,,,,,,Barnes,,,,,,,,,62-74,,http://stats.nba.com/cvp.html?GameID=0021200475&GameEventID=382,
,,,,,,,,,,3,2.34,Los Angeles Clippers,substitute,,,,Bledsoe,,Barnes,,,,,,,,,,,,,62-74,,http://stats.nba.com/cvp.html?GameID=0021200475&GameEventID=383,
,,,,,,,,,,3,2.26,Golden State Warriors,shot,,,,,,,,,,Barnes,,,,missed,,Jump Shot,,,62-74,23,http://stats.nba.com/cvp.html?GameID=0021200475&GameEventID=384,
,,,,,,,,,,3,2.25,Los Angeles Clippers,rebound,,,,,,,,,,Odom,,,,,,,,,62-74,,http://stats.nba.com/cvp.html?GameID=0021200475&GameEventID=385,
,,,,,,,,,,3,2.15,Los Angeles Clippers,shot,,,,,,,,,,Griffin,,,,missed,,Jump Shot,,,62-74,3,http://stats.nba.com/cvp.html?GameID=0021200475&GameEventID=386,
,,,,,,,,,,3,2.14,Los Angeles Clippers,rebound,,,,,,,,,,Bledsoe,,,,,,,,,62-74,,http://stats.nba.com/cvp.html?GameID=0021200475&GameEventID=387,
,,,,,,,,,,3,2.12,Los Angeles Clippers,shot,,,,,,,,,,Bledsoe,,,,missed,,Layup,,,62-74,1,http://stats.nba.com/cvp.html?GameID=0021200475&GameEventID=388,
,,,,,,,,,,3,2.10,Golden State Warriors,rebound,,,,,,,,,,Curry,,,,,,,,,62-74,,http://stats.nba.com/cvp.html?GameID=0021200475&GameEventID=389,
,,,,,,,,,,3,2.06,Golden State Warriors,shot,Curry,,,,,,,,,Jack,2,,,made,,Driving Layup,,,62-76,2,http://stats.nba.com/cvp.html?GameID=0021200475&GameEventID=390,
,,,,,,,,,,3,1.42,Los Angeles Clippers,shot,,,,,,,,,,Odom,,,,missed,,Jump Shot,,,62-76,6,http://stats.nba.com/cvp.html?GameID=0021200475&GameEventID=391,
,,,,,,,,,,3,1.41,Golden State Warriors,rebound,,,,,,,,,,Landry,,,,,,,,,62-76,,http://stats.nba.com/cvp.html?GameID=0021200475&GameEventID=392,
,,,,,,,,,,3,1.30,Golden State Warriors,shot,Jack,,,,,,,,,Landry,2,,,made,,Hook Shot,,,62-78,2,http://stats.nba.com/cvp.html?GameID=0021200475&GameEventID=393,
,,,,,,,,,,3,1.03,Los Angeles Clippers,shot,,,,,,,,,,Paul,2,,,made,,Running Bank Shot,,,64-78,12,http://stats.nba.com/cvp.html?GameID=0021200475&GameEventID=394,
,,,,,,,,,,3,0.49,Golden State Warriors,shot,Barnes,,,,,,,,,Lee,2,,,made,,Slam Dunk,,,64-80,2,http://stats.nba.com/cvp.html?GameID=0021200475&GameEventID=395,
,,,,,,,,,,3,0.35,Los Angeles Clippers,shot,,,,,,,,,,Bledsoe,,,,missed,,Reverse Layup,,,64-80,2,http://stats.nba.com/cvp.html?GameID=0021200475&GameEventID=396,
,,,,,,,,,,3,0.34,Golden State Warriors,rebound,,,,,,,,,,Lee,,,,,,,,,64-80,,http://stats.nba.com/cvp.html?GameID=0021200475&GameEventID=397,
,,,,,,,,,,3,0.21,Golden State Warriors,shot,,,,,,,,,,Curry,,,,missed,,Floating Jump Shot,,,64-80,8,http://stats.nba.com/cvp.html?GameID=0021200475&GameEventID=398,
,,,,,,,,,,3,0.19,Golden State Warriors,rebound,,,,,,,,,,Jack,,,,,,,,,64-80,,http://stats.nba.com/cvp.html?GameID=0021200475&GameEventID=399,
,,,,,,,,,,3,0.08,Los Angeles Clippers,foul,,,,,,,,,,Odom,,,,,,Personal,,,64-80,,http://stats.nba.com/cvp.html?GameID=0021200475&GameEventID=400,
,,,,,,,,,,3,0.08,Golden State Warriors,substitute,,,,Thompson,,Landry,,,,,,,,,,,,,64-80,,http://stats.nba.com/cvp.html?GameID=0021200475&GameEventID=401,
,,,,,,,,,,3,0.03,Los Angeles Clippers,foul,,,,,,,,,,Bledsoe,,,,,,Shooting,,,64-80,,http://stats.nba.com/cvp.html?GameID=0021200475&GameEventID=402,
,,,,,,,,,,3,0.03,Golden State Warriors,free throw,,,,,,,1,,2,Lee,1,,foul,made,,,,,64-81,,http://stats.nba.com/cvp.html?GameID=0021200475&GameEventID=403,
,,,,,,,,,,3,0.03,Golden State Warriors,substitute,,,,Bazemore,,Thompson,,,,,,,,,,,,,64-81,,http://stats.nba.com/cvp.html?GameID=0021200475&GameEventID=405,
,,,,,,,,,,3,0.03,Golden State Warriors,substitute,,,,Jenkins,,Curry,,,,,,,,,,,,,64-81,,http://stats.nba.com/cvp.html?GameID=0021200475&GameEventID=406,
,,,,,,,,,,3,0.03,Golden State Warriors,free throw,,,,,,,2,,2,Lee,1,,foul,made,,,,,64-82,,http://stats.nba.com/cvp.html?GameID=0021200475&GameEventID=407,
,,,,,,,,,,3,0.00,Los Angeles Clippers,shot,,,,,,,,,,Paul,,,,missed,,3PT Jump Shot,,,64-82,39,http://stats.nba.com/cvp.html?GameID=0021200475&GameEventID=409,
,,,,,,,,,,3,0.00,Los Angeles Clippers,rebound,,,,,,,,,,,,,,,,,,,64-82,,http://stats.nba.com/cvp.html?GameID=0021200475&GameEventID=410,
,,,,,,,,,,4,11.38,Los Angeles Clippers,shot,Odom,,,,,,,,,Crawford,3,,,made,,3PT Jump Shot,,,67-82,24,http://stats.nba.com/cvp.html?GameID=0021200475&GameEventID=415,
,,,,,,,,,,4,11.18,Golden State Warriors,shot,Landry,,,,,,,,,Thompson,3,,,made,,3PT Jump Shot,,,67-85,,http://stats.nba.com/cvp.html?GameID=0021200475&GameEventID=416,
,,,,,,,,,,4,10.58,Los Angeles Clippers,shot,,,,,,,,,,Jordan,,,,missed,,Hook Shot,,,67-85,5,http://stats.nba.com/cvp.html?GameID=0021200475&GameEventID=417,
,,,,,,,,,,4,10.57,Los Angeles Clippers,rebound,,,,,,,,,,Bledsoe,,,,,,,,,67-85,,http://stats.nba.com/cvp.html?GameID=0021200475&GameEventID=418,
,,,,,,,,,,4,10.49,Los Angeles Clippers,shot,,,,,,,,,,Crawford,2,,,made,,Driving Layup,,,69-85,1,http://stats.nba.com/cvp.html?GameID=0021200475&GameEventID=419,
,,,,,,,,,,4,10.36,Golden State Warriors,shot,Curry,,,,,,,,,Thompson,3,,,made,,3PT Jump Shot,,,69-88,27,http://stats.nba.com/cvp.html?GameID=0021200475&GameEventID=420,
,,,,,,,,,,4,10.21,Golden State Warriors,foul,,,,,,,,,,Biedrins,,,,,,Personal,,,69-88,,http://stats.nba.com/cvp.html?GameID=0021200475&GameEventID=421,
,,,,,,,,,,4,10.09,Los Angeles Clippers,shot,Bledsoe,,,,,,,,,Paul,3,,,made,,3PT Jump Shot,,,72-88,25,http://stats.nba.com/cvp.html?GameID=0021200475&GameEventID=422,
,,,,,,,,,,4,9.49,Golden State Warriors,shot,,,,,,,,,,Thompson,,,,missed,,Step Back Jump Shot,,,72-88,18,http://stats.nba.com/cvp.html?GameID=0021200475&GameEventID=423,
,,,,,,,,,,4,9.48,Golden State Warriors,rebound,,,,,,,,,,,,,,,,,,,72-88,,http://stats.nba.com/cvp.html?GameID=0021200475&GameEventID=424,
,,,,,,,,,,4,9.46,Golden State Warriors,shot,,,,,,,,,,Thompson,,,,missed,,Jump Shot,,,72-88,19,http://stats.nba.com/cvp.html?GameID=0021200475&GameEventID=425,
,,,,,,,,,,4,9.45,Los Angeles Clippers,rebound,,,,,,,,,,Bledsoe,,,,,,,,,72-88,,http://stats.nba.com/cvp.html?GameID=0021200475&GameEventID=426,
,,,,,,,,,,4,9.35,Los Angeles Clippers,turnover,,,,,,,,,,Crawford,,,Lost Ball,,,,,,72-88,,http://stats.nba.com/cvp.html?GameID=0021200475&GameEventID=427,
,,,,,,,,,,4,9.30,Los Angeles Clippers,foul,,,,,,,,,,Paul,,,,,,Personal,,,72-88,,http://stats.nba.com/cvp.html?GameID=0021200475&GameEventID=428,
,,,,,,,,,,4,9.30,Los Angeles Clippers,foul,,,,,,,,,,Crawford,,,,,,Technical,,,72-88,,http://stats.nba.com/cvp.html?GameID=0021200475&GameEventID=429,
,,,,,,,,,,4,9.30,Golden State Warriors,free throw,,,,,,,,,,Curry,,,Technical,missed,,,,,72-88,,http://stats.nba.com/cvp.html?GameID=0021200475&GameEventID=430,
,,,,,,,,,,4,9.30,Golden State Warriors,rebound,,,,,,,,,,,,,,,,,,,72-88,,http://stats.nba.com/cvp.html?GameID=0021200475&GameEventID=431,
,,,,,,,,,,4,9.30,Los Angeles Clippers,substitute,,,,Barnes,,Paul,,,,,,,,,,,,,72-88,,http://stats.nba.com/cvp.html?GameID=0021200475&GameEventID=432,
,,,,,,,,,,4,9.24,Golden State Warriors,turnover,,,,,,,,,,Jack,,,Bad Pass,,,,,,72-88,,http://stats.nba.com/cvp.html?GameID=0021200475&GameEventID=433,
,,,,,,,,,,4,9.15,Los Angeles Clippers,shot,,,,,,,,,,Crawford,,,,missed,,3PT Jump Shot,,,72-88,24,http://stats.nba.com/cvp.html?GameID=0021200475&GameEventID=434,
,,,,,,,,,,4,9.14,Golden State Warriors,rebound,,,,,,,,,,Landry,,,,,,,,,72-88,,http://stats.nba.com/cvp.html?GameID=0021200475&GameEventID=435,
,,,,,,,,,,4,8.56,Golden State Warriors,shot,,,,,,,,,,Landry,,,,missed,,Jump Shot,,,72-88,19,http://stats.nba.com/cvp.html?GameID=0021200475&GameEventID=436,
,,,,,,,,,,4,8.55,Golden State Warriors,rebound,,,,,,,,,,Biedrins,,,,,,,,,72-88,,http://stats.nba.com/cvp.html?GameID=0021200475&GameEventID=437,
,,,,,,,,,,4,8.52,Golden State Warriors,shot,Biedrins,,,,,,,,,Jack,2,,,made,,Jump Shot,,,72-90,22,http://stats.nba.com/cvp.html?GameID=0021200475&GameEventID=438,
,,,,,,,,,,4,8.29,Los Angeles Clippers,shot,,,,,,,,,,Barnes,,,,missed,,3PT Jump Shot,,,72-90,28,http://stats.nba.com/cvp.html?GameID=0021200475&GameEventID=439,
,,,,,,,,,,4,8.27,Golden State Warriors,rebound,,,,,,,,,,Curry,,,,,,,,,72-90,,http://stats.nba.com/cvp.html?GameID=0021200475&GameEventID=440,
,,,,,,,,,,4,8.16,Golden State Warriors,shot,,,,,,,,,,Curry,,,,missed,,Jump Shot,,,72-90,19,http://stats.nba.com/cvp.html?GameID=0021200475&GameEventID=441,
,,,,,,,,,,4,8.14,Los Angeles Clippers,rebound,,,,,,,,,,Bledsoe,,,,,,,,,72-90,,http://stats.nba.com/cvp.html?GameID=0021200475&GameEventID=442,
,,,,,,,,,,4,7.59,Golden State Warriors,foul,,,,,,,,,,Landry,,,,,,Shooting,,,72-90,,http://stats.nba.com/cvp.html?GameID=0021200475&GameEventID=443,
,,,,,,,,,,4,7.59,Los Angeles Clippers,substitute,,,,Griffin,,Odom,,,,,,,,,,,,,72-90,,http://stats.nba.com/cvp.html?GameID=0021200475&GameEventID=446,
,,,,,,,,,,4,7.59,Golden State Warriors,substitute,,,,Lee,,Biedrins,,,,,,,,,,,,,72-90,,http://stats.nba.com/cvp.html?GameID=0021200475&GameEventID=447,
,,,,,,,,,,4,7.59,Los Angeles Clippers,free throw,,,,,,,1,,2,Bledsoe,1,,foul,made,,,,,73-90,,http://stats.nba.com/cvp.html?GameID=0021200475&GameEventID=448,
,,,,,,,,,,4,7.59,Los Angeles Clippers,free throw,,,,,,,2,,2,Bledsoe,1,,foul,made,,,,,74-90,,http://stats.nba.com/cvp.html?GameID=0021200475&GameEventID=450,
,,,,,,,,,,4,7.46,Golden State Warriors,foul,,,,,,,,,,Landry,,,,,,Offensive,,,74-90,,http://stats.nba.com/cvp.html?GameID=0021200475&GameEventID=452,
,,,,,,,,,,4,7.46,Golden State Warriors,turnover,,,,,,,,,,Landry,,,Foul,,,,,,74-90,,http://stats.nba.com/cvp.html?GameID=0021200475&GameEventID=453,
,,,,,,,,,,4,7.46,Los Angeles Clippers,substitute,,,,Paul,,Crawford,,,,,,,,,,,,,74-90,,http://stats.nba.com/cvp.html?GameID=0021200475&GameEventID=454,
,,,,,,,,,,4,7.31,Los Angeles Clippers,turnover,,,,,,,,,,Barnes,,,Bad Pass,,,,,,74-90,,http://stats.nba.com/cvp.html?GameID=0021200475&GameEventID=455,
,,,,,,,,,,4,7.19,Golden State Warriors,shot,Curry,,,,,,,,,Lee,2,,,made,,Jump Shot,,,74-92,18,http://stats.nba.com/cvp.html?GameID=0021200475&GameEventID=456,
,,,,,,,,,,4,7.05,Los Angeles Clippers,shot,,,,,,,,,,Bledsoe,,,,missed,,Finger Roll Layup,,,74-92,3,http://stats.nba.com/cvp.html?GameID=0021200475&GameEventID=457,
,,,,,,,,,,4,7.02,Los Angeles Clippers,rebound,,,,,,,,,,Jordan,,,,,,,,,74-92,,http://stats.nba.com/cvp.html?GameID=0021200475&GameEventID=459,
,,,,,,,,,,4,7.02,Los Angeles Clippers,shot,,,,,,,,,,Jordan,2,,,made,,Tip Shot,,,76-92,,http://stats.nba.com/cvp.html?GameID=0021200475&GameEventID=458,
,,,,,,,,,,4,6.49,Golden State Warriors,shot,Lee,,,,,,,,,Landry,2,,,made,,Layup,,,76-94,2,http://stats.nba.com/cvp.html?GameID=0021200475&GameEventID=460,
,,,,,,,,,,4,6.24,Los Angeles Clippers,turnover,,,,,,,,,,Paul,,,Bad Pass,,,,,,76-94,,http://stats.nba.com/cvp.html?GameID=0021200475&GameEventID=461,
,,,,,,,,,,4,6.11,Los Angeles Clippers,foul,,,,,,,,,,Jordan,,,,,,Shooting,,,76-94,,http://stats.nba.com/cvp.html?GameID=0021200475&GameEventID=462,
,,,,,,,,,,4,6.11,Golden State Warriors,free throw,,,,,,,1,,2,Landry,,,foul,missed,,,,,76-94,,http://stats.nba.com/cvp.html?GameID=0021200475&GameEventID=463,
,,,,,,,,,,4,6.11,Golden State Warriors,rebound,,,,,,,,,,,,,,,,,,,76-94,,http://stats.nba.com/cvp.html?GameID=0021200475&GameEventID=464,
,,,,,,,,,,4,6.11,Golden State Warriors,free throw,,,,,,,2,,2,Landry,1,,foul,made,,,,,76-95,,http://stats.nba.com/cvp.html?GameID=0021200475&GameEventID=465,
,,,,,,,,,,4,6.02,Los Angeles Clippers,turnover,,,,,,,,,,Bledsoe,,,Bad Pass,,,,,,76-95,,http://stats.nba.com/cvp.html?GameID=0021200475&GameEventID=467,
,,,,,,,,,,4,5.43,Golden State Warriors,shot,,,,,,,,,,Thompson,,,,missed,,3PT Jump Shot,,,76-95,26,http://stats.nba.com/cvp.html?GameID=0021200475&GameEventID=468,
,,,,,,,,,,4,5.42,Los Angeles Clippers,rebound,,,,,,,,,,Bledsoe,,,,,,,,,76-95,,http://stats.nba.com/cvp.html?GameID=0021200475&GameEventID=469,
,,,,,,,,,,4,5.32,Los Angeles Clippers,shot,Griffin,,,,,,,,,Barnes,2,,,made,,Layup,,,78-95,3,http://stats.nba.com/cvp.html?GameID=0021200475&GameEventID=470,
,,,,,,,,,,4,5.32,Golden State Warriors,foul,,,,,,,,,,Lee,,,,,,Shooting,,,78-95,,http://stats.nba.com/cvp.html?GameID=0021200475&GameEventID=471,
,,,,,,,,,,4,5.32,Golden State Warriors,timeout,,,,,,,,,,,,,,,,,,,78-95,,http://stats.nba.com/cvp.html?GameID=0021200475&GameEventID=472,
,,,,,,,,,,4,5.32,Los Angeles Clippers,substitute,,,,Crawford,,Jordan,,,,,,,,,,,,,78-95,,http://stats.nba.com/cvp.html?GameID=0021200475&GameEventID=474,
,,,,,,,,,,4,5.32,Los Angeles Clippers,free throw,,,,,,,1,,1,Barnes,1,,foul,made,,,,,79-95,,http://stats.nba.com/cvp.html?GameID=0021200475&GameEventID=475,
,,,,,,,,,,4,5.24,Los Angeles Clippers,foul,,,,,,,,,,Griffin,,,,,,Personal,,,79-95,,http://stats.nba.com/cvp.html?GameID=0021200475&GameEventID=477,
,,,,,,,,,,4,5.19,Golden State Warriors,turnover,,,,,,,,,,Landry,,,Lost Ball,,,,,,79-95,,http://stats.nba.com/cvp.html?GameID=0021200475&GameEventID=478,
,,,,,,,,,,4,5.14,Los Angeles Clippers,shot,,,,,,,,,,Bledsoe,,,,missed,,Alley Oop Dunk,,,79-95,2,http://stats.nba.com/cvp.html?GameID=0021200475&GameEventID=479,
,,,,,,,,,,4,5.14,Los Angeles Clippers,rebound,,,,,,,,,,Paul,,,,,,,,,79-95,,http://stats.nba.com/cvp.html?GameID=0021200475&GameEventID=480,
,,,,,,,,,,4,5.14,Golden State Warriors,foul,,,,,,,,,,Jack,,,,,,Shooting,,,79-95,,http://stats.nba.com/cvp.html?GameID=0021200475&GameEventID=481,
,,,,,,,,,,4,5.14,Los Angeles Clippers,free throw,,,,,,,1,,2,Paul,1,,foul,made,,,,,80-95,,http://stats.nba.com/cvp.html?GameID=0021200475&GameEventID=482,
,,,,,,,,,,4,5.14,Los Angeles Clippers,free throw,,,,,,,2,,2,Paul,,,foul,missed,,,,,80-95,,http://stats.nba.com/cvp.html?GameID=0021200475&GameEventID=484,
,,,,,,,,,,4,5.14,Golden State Warriors,rebound,,,,,,,,,,Jack,,,,,,,,,80-95,,http://stats.nba.com/cvp.html?GameID=0021200475&GameEventID=486,
,,,,,,,,,,4,4.56,Golden State Warriors,shot,Curry,,,,,,,,,Jack,2,,,made,,Jump Shot,,,80-97,8,http://stats.nba.com/cvp.html?GameID=0021200475&GameEventID=487,
,,,,,,,,,,4,4.39,Golden State Warriors,foul,,,,,,,,,,Landry,,,,,,Personal,,,80-97,,http://stats.nba.com/cvp.html?GameID=0021200475&GameEventID=488,
