a1, a2, a3, a4, a5, h1, h2, h3, h4, h5, quarter, time, team, eventtype, assist, awayjumpball, block, entered, homejumpball, left, numfreeshot, opponent, outof, player, points, possession, reason, result, steal, type, x, y, score, shotdistance, url 
,,,,,,,,,,3,5.32,Cleveland Cavaliers,rebound,,,,,,,,,,Walton,,,,,,,,,67-61,,http://stats.nba.com/cvp.html?GameID=0021200466&GameEventID=372,
,,,,,,,,,,3,5.12,Cleveland Cavaliers,shot,,,,,,,,,,Irving,,,,missed,,3PT Jump Shot,,,67-61,28,http://stats.nba.com/cvp.html?GameID=0021200466&GameEventID=373,
,,,,,,,,,,3,5.11,Sacramento Kings,rebound,,,,,,,,,,Thompson,,,,,,,,,67-61,,http://stats.nba.com/cvp.html?GameID=0021200466&GameEventID=374,
,,,,,,,,,,3,4.51,Sacramento Kings,shot,,,,,,,,,,Thompson,,,,missed,,Jump Shot,,,67-61,3,http://stats.nba.com/cvp.html?GameID=0021200466&GameEventID=375,
,,,,,,,,,,3,4.50,Cleveland Cavaliers,rebound,,,,,,,,,,Walton,,,,,,,,,67-61,,http://stats.nba.com/cvp.html?GameID=0021200466&GameEventID=376,
,,,,,,,,,,3,4.42,Cleveland Cavaliers,shot,,,,,,,,,,Walton,,,,missed,,Jump Shot,,,67-61,17,http://stats.nba.com/cvp.html?GameID=0021200466&GameEventID=377,
,,,,,,,,,,3,4.41,Cleveland Cavaliers,rebound,,,,,,,,,,,,,,,,,,,67-61,,http://stats.nba.com/cvp.html?GameID=0021200466&GameEventID=378,
,,,,,,,,,,3,4.41,Sacramento Kings,foul,,,,,,,,,,Thompson,,,,,,Loose ball,,,67-61,,http://stats.nba.com/cvp.html?GameID=0021200466&GameEventID=379,
,,,,,,,,,,3,4.41,Cleveland Cavaliers,substitute,,,,Waiters,,Gee,,,,,,,,,,,,,67-61,,http://stats.nba.com/cvp.html?GameID=0021200466&GameEventID=380,
,,,,,,,,,,3,4.30,Cleveland Cavaliers,shot,,,,,,,,,,Walton,,,,missed,,Jump Shot,,,67-61,18,http://stats.nba.com/cvp.html?GameID=0021200466&GameEventID=381,
,,,,,,,,,,3,4.29,Sacramento Kings,rebound,,,,,,,,,,Garcia,,,,,,,,,67-61,,http://stats.nba.com/cvp.html?GameID=0021200466&GameEventID=382,
,,,,,,,,,,3,4.17,Sacramento Kings,shot,,,,,,,,,,Cousins,,,,missed,,Jump Shot,,,67-61,16,http://stats.nba.com/cvp.html?GameID=0021200466&GameEventID=383,
,,,,,,,,,,3,4.16,Cleveland Cavaliers,rebound,,,,,,,,,,Waiters,,,,,,,,,67-61,,http://stats.nba.com/cvp.html?GameID=0021200466&GameEventID=384,
,,,,,,,,,,3,4.03,Cleveland Cavaliers,shot,,,,,,,,,,Waiters,,,,missed,,3PT Jump Shot,,,67-61,,http://stats.nba.com/cvp.html?GameID=0021200466&GameEventID=385,
,,,,,,,,,,3,4.02,Sacramento Kings,rebound,,,,,,,,,,Thompson,,,,,,,,,67-61,,http://stats.nba.com/cvp.html?GameID=0021200466&GameEventID=386,
,,,,,,,,,,3,3.54,Sacramento Kings,shot,,,,,,,,,,Thomas,2,,,made,,Jump Shot,,,69-61,18,http://stats.nba.com/cvp.html?GameID=0021200466&GameEventID=387,
,,,,,,,,,,3,3.51,Cleveland Cavaliers,timeout,,,,,,,,,,,,,,,,,,,69-61,,http://stats.nba.com/cvp.html?GameID=0021200466&GameEventID=388,
,,,,,,,,,,3,3.51,Sacramento Kings,substitute,,,,Hayes,,Cousins,,,,,,,,,,,,,69-61,,http://stats.nba.com/cvp.html?GameID=0021200466&GameEventID=391,
,,,,,,,,,,3,3.38,Cleveland Cavaliers,turnover,,,,,,,,,,Walton,,,Bad Pass,,,,,,69-61,,http://stats.nba.com/cvp.html?GameID=0021200466&GameEventID=392,
,,,,,,,,,,3,3.25,Sacramento Kings,shot,,,,,,,,,,Thomas,2,,,made,,Jump Shot,,,71-61,16,http://stats.nba.com/cvp.html?GameID=0021200466&GameEventID=393,
,,,,,,,,,,3,3.07,Cleveland Cavaliers,shot,Walton,,,,,,,,,Irving,3,,,made,,3PT Jump Shot,,,71-64,25,http://stats.nba.com/cvp.html?GameID=0021200466&GameEventID=394,
,,,,,,,,,,3,2.43,Sacramento Kings,shot,,,,,,,,,,Thompson,,,,missed,,Jump Shot,,,71-64,19,http://stats.nba.com/cvp.html?GameID=0021200466&GameEventID=395,
,,,,,,,,,,3,2.42,Cleveland Cavaliers,rebound,,,,,,,,,,Zeller,,,,,,,,,71-64,,http://stats.nba.com/cvp.html?GameID=0021200466&GameEventID=396,
,,,,,,,,,,3,2.25,Cleveland Cavaliers,shot,,,,,,,,,,Zeller,,,,missed,,Dunk,,,71-64,,http://stats.nba.com/cvp.html?GameID=0021200466&GameEventID=397,
,,,,,,,,,,3,2.24,Sacramento Kings,rebound,,,,,,,,,,Thompson,,,,,,,,,71-64,,http://stats.nba.com/cvp.html?GameID=0021200466&GameEventID=398,
,,,,,,,,,,3,2.16,Sacramento Kings,shot,,,,,,,,,,Hayes,,,,missed,,Layup,,,71-64,1,http://stats.nba.com/cvp.html?GameID=0021200466&GameEventID=399,
,,,,,,,,,,3,2.14,Sacramento Kings,rebound,,,,,,,,,,Salmons,,,,,,,,,71-64,,http://stats.nba.com/cvp.html?GameID=0021200466&GameEventID=400,
,,,,,,,,,,3,2.12,Sacramento Kings,shot,,,,,,,,,,Salmons,2,,,made,,Driving Layup,,,73-64,,http://stats.nba.com/cvp.html?GameID=0021200466&GameEventID=401,
,,,,,,,,,,3,1.51,Cleveland Cavaliers,shot,,,,,,,,,,Irving,2,,,made,,Jump Shot,,,73-66,10,http://stats.nba.com/cvp.html?GameID=0021200466&GameEventID=402,
,,,,,,,,,,3,1.36,Sacramento Kings,shot,,,,,,,,,,Thomas,,,,missed,,3PT Jump Shot,,,73-66,25,http://stats.nba.com/cvp.html?GameID=0021200466&GameEventID=403,
,,,,,,,,,,3,1.35,Cleveland Cavaliers,rebound,,,,,,,,,,Walton,,,,,,,,,73-66,,http://stats.nba.com/cvp.html?GameID=0021200466&GameEventID=404,
,,,,,,,,,,3,1.31,Cleveland Cavaliers,turnover,,,,,,,,,,Zeller Out of Bounds,,,Lost Ball,,,,,,73-66,,http://stats.nba.com/cvp.html?GameID=0021200466&GameEventID=405,
,,,,,,,,,,3,1.31,Sacramento Kings,substitute,,,,Fredette,,Garcia,,,,,,,,,,,,,73-66,,http://stats.nba.com/cvp.html?GameID=0021200466&GameEventID=406,
,,,,,,,,,,3,1.10,Sacramento Kings,foul,,,,,,,,,,Salmons,,,,,,Offensive,,,73-66,,http://stats.nba.com/cvp.html?GameID=0021200466&GameEventID=408,
,,,,,,,,,,3,1.10,Sacramento Kings,turnover,,,,,,,,,,Salmons,,,Foul,,,,,,73-66,,http://stats.nba.com/cvp.html?GameID=0021200466&GameEventID=409,
,,,,,,,,,,3,0.50,Cleveland Cavaliers,shot,Irving,,,,,,,,,Walton,3,,,made,,3PT Jump Shot,,,73-69,26,http://stats.nba.com/cvp.html?GameID=0021200466&GameEventID=410,
,,,,,,,,,,3,0.39,Cleveland Cavaliers,foul,,,,,,,,,,Waiters,,,,,,Personal,,,73-69,,http://stats.nba.com/cvp.html?GameID=0021200466&GameEventID=411,
,,,,,,,,,,3,0.39,Sacramento Kings,free throw,,,,,,,1,,2,Thomas,,,foul,missed,,,,,73-69,,http://stats.nba.com/cvp.html?GameID=0021200466&GameEventID=412,
,,,,,,,,,,3,0.39,Sacramento Kings,rebound,,,,,,,,,,,,,,,,,,,73-69,,http://stats.nba.com/cvp.html?GameID=0021200466&GameEventID=413,
,,,,,,,,,,3,0.39,Sacramento Kings,substitute,,,,Johnson,,Salmons,,,,,,,,,,,,,73-69,,http://stats.nba.com/cvp.html?GameID=0021200466&GameEventID=414,
,,,,,,,,,,3,0.39,Sacramento Kings,free throw,,,,,,,2,,2,Thomas,1,,foul,made,,,,,74-69,,http://stats.nba.com/cvp.html?GameID=0021200466&GameEventID=415,
,,,,,,,,,,3,0.32,Cleveland Cavaliers,shot,,,,,,,,,,Irving,,,,missed,,3PT Jump Shot,,,74-69,25,http://stats.nba.com/cvp.html?GameID=0021200466&GameEventID=418,
,,,,,,,,,,3,0.30,Cleveland Cavaliers,rebound,,,,,,,,,,Walton,,,,,,,,,74-69,,http://stats.nba.com/cvp.html?GameID=0021200466&GameEventID=419,
,,,,,,,,,,3,0.24,Cleveland Cavaliers,shot,,,,,,,,,,Waiters,2,,,made,,Reverse Layup,,,74-71,1,http://stats.nba.com/cvp.html?GameID=0021200466&GameEventID=420,
,,,,,,,,,,3,0.01,Sacramento Kings,shot,,,,,,,,,,Thomas,,,,missed,,Jump Shot,,,74-71,7,http://stats.nba.com/cvp.html?GameID=0021200466&GameEventID=421,
,,,,,,,,,,3,0.00,Cleveland Cavaliers,rebound,,,,,,,,,,Zeller,,,,,,,,,74-71,,http://stats.nba.com/cvp.html?GameID=0021200466&GameEventID=422,
,,,,,,,,,,4,11.41,Sacramento Kings,shot,Hayes,,,,,,,,,Thompson,2,,,made,,Jump Shot,,,76-71,17,http://stats.nba.com/cvp.html?GameID=0021200466&GameEventID=426,
,,,,,,,,,,4,11.15,Cleveland Cavaliers,shot,Waiters,,,,,,,,,Thompson,2,,,made,,Jump Shot,,,76-73,6,http://stats.nba.com/cvp.html?GameID=0021200466&GameEventID=427,
,,,,,,,,,,4,11.03,Sacramento Kings,shot,,,,,,,,,,Fredette,,,,missed,,Reverse Layup,,,76-73,3,http://stats.nba.com/cvp.html?GameID=0021200466&GameEventID=428,
,,,,,,,,,,4,11.02,Cleveland Cavaliers,rebound,,,,,,,,,,Walton,,,,,,,,,76-73,,http://stats.nba.com/cvp.html?GameID=0021200466&GameEventID=429,
,,,,,,,,,,4,10.45,Cleveland Cavaliers,shot,Waiters,,,,,,,,,Walton,2,,,made,,Reverse Layup,,,76-75,1,http://stats.nba.com/cvp.html?GameID=0021200466&GameEventID=430,
,,,,,,,,,,4,10.25,Sacramento Kings,turnover,,,,,,,,,,Fredette,,,Bad Pass,,,,,,76-75,,http://stats.nba.com/cvp.html?GameID=0021200466&GameEventID=431,
,,,,,,,,,,4,10.22,Cleveland Cavaliers,shot,Walton,,,,,,,,,Waiters,2,,,made,,Driving Slam Dunk,,,76-77,2,http://stats.nba.com/cvp.html?GameID=0021200466&GameEventID=432,
,,,,,,,,,,4,10.22,Sacramento Kings,timeout,,,,,,,,,,,,,,,,,,,76-77,,http://stats.nba.com/cvp.html?GameID=0021200466&GameEventID=433,
,,,,,,,,,,4,10.06,Sacramento Kings,foul,,,,,,,,,,Johnson,,,,,,Offensive,,,76-77,,http://stats.nba.com/cvp.html?GameID=0021200466&GameEventID=437,
,,,,,,,,,,4,10.06,Sacramento Kings,turnover,,,,,,,,,,Johnson,,,Foul,,,,,,76-77,,http://stats.nba.com/cvp.html?GameID=0021200466&GameEventID=438,
,,,,,,,,,,4,9.49,Cleveland Cavaliers,shot,,,,,,,,,,Gee,,,,missed,,3PT Jump Shot,,,76-77,,http://stats.nba.com/cvp.html?GameID=0021200466&GameEventID=439,
,,,,,,,,,,4,9.48,Sacramento Kings,rebound,,,,,,,,,,Thompson,,,,,,,,,76-77,,http://stats.nba.com/cvp.html?GameID=0021200466&GameEventID=440,
,,,,,,,,,,4,9.26,Sacramento Kings,shot,,,,,,,,,,Hayes,,,,missed,,Jump Shot,,,76-77,7,http://stats.nba.com/cvp.html?GameID=0021200466&GameEventID=441,
,,,,,,,,,,4,9.24,Cleveland Cavaliers,rebound,,,,,,,,,,Gee,,,,,,,,,76-77,,http://stats.nba.com/cvp.html?GameID=0021200466&GameEventID=442,
,,,,,,,,,,4,9.19,Cleveland Cavaliers,shot,,,,,,,,,,Waiters,,,,missed,,Jump Shot,,,76-77,17,http://stats.nba.com/cvp.html?GameID=0021200466&GameEventID=443,
,,,,,,,,,,4,9.18,Sacramento Kings,rebound,,,,,,,,,,Johnson,,,,,,,,,76-77,,http://stats.nba.com/cvp.html?GameID=0021200466&GameEventID=444,
,,,,,,,,,,4,9.09,Sacramento Kings,shot,,,,,,,,,,Fredette,,,,missed,,3PT Jump Shot,,,76-77,,http://stats.nba.com/cvp.html?GameID=0021200466&GameEventID=445,
,,,,,,,,,,4,9.08,Sacramento Kings,rebound,,,,,,,,,,Thompson,,,,,,,,,76-77,,http://stats.nba.com/cvp.html?GameID=0021200466&GameEventID=446,
,,,,,,,,,,4,9.05,Sacramento Kings,shot,Thompson,,,,,,,,,Fredette,2,,,made,,Layup,,,78-77,,http://stats.nba.com/cvp.html?GameID=0021200466&GameEventID=447,
,,,,,,,,,,4,8.52,Sacramento Kings,substitute,,,,Garcia,,Fredette,,,,,,,,,,,,,78-77,,http://stats.nba.com/cvp.html?GameID=0021200466&GameEventID=449,
,,,,,,,,,,4,8.52,Sacramento Kings,substitute,,,,Cousins,,Thompson,,,,,,,,,,,,,78-77,,http://stats.nba.com/cvp.html?GameID=0021200466&GameEventID=450,
,,,,,,,,,,4,8.43,Cleveland Cavaliers,shot,,,,,,,,,,Waiters,,,,missed,,Jump Shot,,,78-77,21,http://stats.nba.com/cvp.html?GameID=0021200466&GameEventID=451,
,,,,,,,,,,4,8.42,Sacramento Kings,rebound,,,,,,,,,,Johnson,,,,,,,,,78-77,,http://stats.nba.com/cvp.html?GameID=0021200466&GameEventID=452,
,,,,,,,,,,4,8.23,Sacramento Kings,shot,,,,,,,,,,Hayes,,,,missed,,Jump Shot,,,78-77,4,http://stats.nba.com/cvp.html?GameID=0021200466&GameEventID=453,
,,,,,,,,,,4,8.20,Cleveland Cavaliers,rebound,,,,,,,,,,Walton,,,,,,,,,78-77,,http://stats.nba.com/cvp.html?GameID=0021200466&GameEventID=454,
,,,,,,,,,,4,8.16,Cleveland Cavaliers,shot,,,,,,,,,,Thompson,,,,missed,,Layup,,,78-77,,http://stats.nba.com/cvp.html?GameID=0021200466&GameEventID=455,
,,,,,,,,,,4,8.14,Sacramento Kings,rebound,,,,,,,,,,Hayes,,,,,,,,,78-77,,http://stats.nba.com/cvp.html?GameID=0021200466&GameEventID=456,
,,,,,,,,,,4,8.07,Sacramento Kings,shot,Cousins,,,,,,,,,Johnson,2,,,made,,Layup,,,80-77,,http://stats.nba.com/cvp.html?GameID=0021200466&GameEventID=457,
,,,,,,,,,,4,7.39,Cleveland Cavaliers,shot,,,,,,,,,,Gee,,,,missed,,Jump Shot,,,80-77,7,http://stats.nba.com/cvp.html?GameID=0021200466&GameEventID=458,
,,,,,,,,,,4,7.38,Cleveland Cavaliers,rebound,,,,,,,,,,Thompson,,,,,,,,,80-77,,http://stats.nba.com/cvp.html?GameID=0021200466&GameEventID=459,
,,,,,,,,,,4,7.31,Cleveland Cavaliers,shot,,,,,,,,,,Thompson,2,,,made,,Layup,,,80-79,1,http://stats.nba.com/cvp.html?GameID=0021200466&GameEventID=460,
,,,,,,,,,,4,7.22,Sacramento Kings,shot,,,,,,,,,,Johnson,,,,missed,,Reverse Layup,,,80-79,1,http://stats.nba.com/cvp.html?GameID=0021200466&GameEventID=461,
,,,,,,,,,,4,7.20,Sacramento Kings,rebound,,,,,,,,,,Cousins,,,,,,,,,80-79,,http://stats.nba.com/cvp.html?GameID=0021200466&GameEventID=462,
,,,,,,,,,,4,7.13,Sacramento Kings,shot,Cousins,,,,,,,,,Garcia,3,,,made,,3PT Jump Shot,,,83-79,25,http://stats.nba.com/cvp.html?GameID=0021200466&GameEventID=463,
,,,,,,,,,,4,6.59,Cleveland Cavaliers,shot,,,,,,,,,,Thompson,,,,missed,,Floating Jump Shot,,,83-79,6,http://stats.nba.com/cvp.html?GameID=0021200466&GameEventID=464,
,,,,,,,,,,4,6.58,Sacramento Kings,rebound,,,,,,,,,,,,,,,,,,,83-79,,http://stats.nba.com/cvp.html?GameID=0021200466&GameEventID=465,
,,,,,,,,,,4,6.35,Sacramento Kings,shot,,,,,,,,,,Cousins,,,,missed,,Jump Shot,,,83-79,15,http://stats.nba.com/cvp.html?GameID=0021200466&GameEventID=466,
,,,,,,,,,,4,6.34,Cleveland Cavaliers,rebound,,,,,,,,,,,,,,,,,,,83-79,,http://stats.nba.com/cvp.html?GameID=0021200466&GameEventID=467,
,,,,,,,,,,4,6.34,Cleveland Cavaliers,substitute,,,,Zeller,,Walton,,,,,,,,,,,,,83-79,,http://stats.nba.com/cvp.html?GameID=0021200466&GameEventID=468,
,,,,,,,,,,4,6.25,Cleveland Cavaliers,shot,Waiters,,,,,,,,,Zeller,2,,,made,,Jump Shot,,,83-81,19,http://stats.nba.com/cvp.html?GameID=0021200466&GameEventID=469,
,,,,,,,,,,4,6.00,Sacramento Kings,shot,,,,,,,,,,Garcia,,,,missed,,3PT Jump Shot,,,83-81,26,http://stats.nba.com/cvp.html?GameID=0021200466&GameEventID=470,
,,,,,,,,,,4,5.58,Cleveland Cavaliers,rebound,,,,,,,,,,Thompson,,,,,,,,,83-81,,http://stats.nba.com/cvp.html?GameID=0021200466&GameEventID=471,
,,,,,,,,,,4,5.42,Cleveland Cavaliers,turnover,,,,,,,,,,Thompson Out of Bounds,,,Lost Ball,,,,,,83-81,,http://stats.nba.com/cvp.html?GameID=0021200466&GameEventID=472,
,,,,,,,,,,4,5.42,Cleveland Cavaliers,substitute,,,,Irving,,Livingston,,,,,,,,,,,,,83-81,,http://stats.nba.com/cvp.html?GameID=0021200466&GameEventID=475,
,,,,,,,,,,4,5.42,Sacramento Kings,substitute,,,,Thompson,,Hayes,,,,,,,,,,,,,83-81,,http://stats.nba.com/cvp.html?GameID=0021200466&GameEventID=476,
,,,,,,,,,,4,5.28,Sacramento Kings,shot,,,,,,,,,,Thompson,,,,missed,,Jump Shot,,,83-81,17,http://stats.nba.com/cvp.html?GameID=0021200466&GameEventID=477,
,,,,,,,,,,4,5.25,Sacramento Kings,rebound,,,,,,,,,,Cousins,,,,,,,,,83-81,,http://stats.nba.com/cvp.html?GameID=0021200466&GameEventID=479,
,,,,,,,,,,4,5.25,Sacramento Kings,shot,,,,,,,,,,Cousins,,,,missed,,Tip Shot,,,83-81,1,http://stats.nba.com/cvp.html?GameID=0021200466&GameEventID=478,
,,,,,,,,,,4,5.25,Cleveland Cavaliers,rebound,,,,,,,,,,,,,,,,,,,83-81,,http://stats.nba.com/cvp.html?GameID=0021200466&GameEventID=480,
,,,,,,,,,,4,5.03,Cleveland Cavaliers,shot,,,,,,,,,,Thompson,,,,missed,,Jump Shot,,,83-81,3,http://stats.nba.com/cvp.html?GameID=0021200466&GameEventID=481,
,,,,,,,,,,4,5.01,Cleveland Cavaliers,rebound,,,,,,,,,,Gee,,,,,,,,,83-81,,http://stats.nba.com/cvp.html?GameID=0021200466&GameEventID=482,
,,,,,,,,,,4,5.01,Cleveland Cavaliers,turnover,,,,,,,,,,,,,Shot Clock,,,,,,83-81,,http://stats.nba.com/cvp.html?GameID=0021200466&GameEventID=483,
,,,,,,,,,,4,4.52,Cleveland Cavaliers,violation,,,,,,,,,,Gee,,,Kicked Ball,,,,,,83-81,,http://stats.nba.com/cvp.html?GameID=0021200466&GameEventID=484,
,,,,,,,,,,4,4.41,Sacramento Kings,shot,,,,,,,,,,Johnson,,,,missed,,Jump Shot,,,83-81,22,http://stats.nba.com/cvp.html?GameID=0021200466&GameEventID=485,
,,,,,,,,,,4,4.39,Cleveland Cavaliers,rebound,,,,,,,,,,Thompson,,,,,,,,,83-81,,http://stats.nba.com/cvp.html?GameID=0021200466&GameEventID=486,
,,,,,,,,,,4,4.32,Sacramento Kings,foul,,,,,,,,,,Cousins,,,,,,Shooting,,,83-81,,http://stats.nba.com/cvp.html?GameID=0021200466&GameEventID=488,
,,,,,,,,,,4,4.32,Cleveland Cavaliers,free throw,,,,,,,1,,2,Thompson,,,foul,missed,,,,,83-81,,http://stats.nba.com/cvp.html?GameID=0021200466&GameEventID=489,
,,,,,,,,,,4,4.32,Cleveland Cavaliers,rebound,,,,,,,,,,,,,,,,,,,83-81,,http://stats.nba.com/cvp.html?GameID=0021200466&GameEventID=490,
,,,,,,,,,,4,4.32,Sacramento Kings,substitute,,,,Salmons,,Johnson,,,,,,,,,,,,,83-81,,http://stats.nba.com/cvp.html?GameID=0021200466&GameEventID=491,
,,,,,,,,,,4,4.32,Cleveland Cavaliers,free throw,,,,,,,2,,2,Thompson,1,,foul,made,,,,,83-82,,http://stats.nba.com/cvp.html?GameID=0021200466&GameEventID=492,
,,,,,,,,,,4,4.16,Sacramento Kings,shot,,,,,,,,,,Salmons,,,,missed,,3PT Jump Shot,,,83-82,24,http://stats.nba.com/cvp.html?GameID=0021200466&GameEventID=494,
,,,,,,,,,,4,4.16,Sacramento Kings,rebound,,,,,,,,,,Brooks,,,,,,,,,83-82,,http://stats.nba.com/cvp.html?GameID=0021200466&GameEventID=495,
,,,,,,,,,,4,4.13,Sacramento Kings,shot,Brooks,,,,,,,,,Thompson,2,,,made,,Layup,,,85-82,1,http://stats.nba.com/cvp.html?GameID=0021200466&GameEventID=496,
,,,,,,,,,,4,3.50,Cleveland Cavaliers,turnover,,,,,,,,,,Irving,,,Bad Pass,,,,,,85-82,,http://stats.nba.com/cvp.html?GameID=0021200466&GameEventID=497,
,,,,,,,,,,4,3.47,Sacramento Kings,shot,,,,,,,,,,Garcia,,,,missed,,Layup,,,85-82,1,http://stats.nba.com/cvp.html?GameID=0021200466&GameEventID=498,
,,,,,,,,,,4,3.45,Cleveland Cavaliers,rebound,,,,,,,,,,Gee,,,,,,,,,85-82,,http://stats.nba.com/cvp.html?GameID=0021200466&GameEventID=499,
,,,,,,,,,,4,3.36,Cleveland Cavaliers,shot,Gee,,,,,,,,,Irving,2,,,made,,Running Jump Shot,,,85-84,9,http://stats.nba.com/cvp.html?GameID=0021200466&GameEventID=500,
,,,,,,,,,,4,3.23,Sacramento Kings,shot,,,,,,,,,,Cousins,,,,missed,,Jump Shot,,,85-84,7,http://stats.nba.com/cvp.html?GameID=0021200466&GameEventID=501,
,,,,,,,,,,4,3.22,Cleveland Cavaliers,rebound,,,,,,,,,,Thompson,,,,,,,,,85-84,,http://stats.nba.com/cvp.html?GameID=0021200466&GameEventID=502,
,,,,,,,,,,4,3.07,Cleveland Cavaliers,turnover,,,,,,,,,,Irving,,,Lost Ball,,,,,,85-84,,http://stats.nba.com/cvp.html?GameID=0021200466&GameEventID=503,
,,,,,,,,,,4,3.03,Sacramento Kings,shot,,,,,,,,,,Garcia,2,,,made,,Layup,,,87-84,1,http://stats.nba.com/cvp.html?GameID=0021200466&GameEventID=504,
,,,,,,,,,,4,2.48,Cleveland Cavaliers,shot,,,,,,,,,,Waiters,,,,missed,,Step Back Jump Shot,,,87-84,14,http://stats.nba.com/cvp.html?GameID=0021200466&GameEventID=505,
,,,,,,,,,,4,2.47,Cleveland Cavaliers,rebound,,,,,,,,,,Thompson,,,,,,,,,87-84,,http://stats.nba.com/cvp.html?GameID=0021200466&GameEventID=506,
,,,,,,,,,,4,2.47,Sacramento Kings,foul,,,,,,,,,,Garcia,,,,,,Personal,,,87-84,,http://stats.nba.com/cvp.html?GameID=0021200466&GameEventID=507,
,,,,,,,,,,4,2.47,Cleveland Cavaliers,timeout,,,,,,,,,,,,,,,,,,,87-84,,http://stats.nba.com/cvp.html?GameID=0021200466&GameEventID=508,
,,,,,,,,,,4,2.47,Cleveland Cavaliers,substitute,,,,Miles,,Waiters,,,,,,,,,,,,,87-84,,http://stats.nba.com/cvp.html?GameID=0021200466&GameEventID=510,
,,,,,,,,,,4,2.32,Cleveland Cavaliers,shot,,,,,,,,,,Gee,2,,,made,,Step Back Jump Shot,,,87-86,9,http://stats.nba.com/cvp.html?GameID=0021200466&GameEventID=512,
,,,,,,,,,,4,2.17,Sacramento Kings,shot,,,,,,,,,,Brooks,2,,,made,,Driving Layup,,,89-86,4,http://stats.nba.com/cvp.html?GameID=0021200466&GameEventID=513,
,,,,,,,,,,4,2.07,Cleveland Cavaliers,turnover,,,,,,,,,,Miles,,,Bad Pass,,,,,,89-86,,http://stats.nba.com/cvp.html?GameID=0021200466&GameEventID=514,
,,,,,,,,,,4,1.52,Sacramento Kings,shot,,,,,,,,,,Cousins,,,,missed,,Jump Shot,,,89-86,18,http://stats.nba.com/cvp.html?GameID=0021200466&GameEventID=515,
,,,,,,,,,,4,1.51,Cleveland Cavaliers,rebound,,,,,,,,,,Miles,,,,,,,,,89-86,,http://stats.nba.com/cvp.html?GameID=0021200466&GameEventID=516,
,,,,,,,,,,4,1.41,Cleveland Cavaliers,shot,,,,,,,,,,Irving,2,,,made,,Driving Layup,,,89-88,1,http://stats.nba.com/cvp.html?GameID=0021200466&GameEventID=517,
,,,,,,,,,,4,1.18,Sacramento Kings,shot,,,,,,,,,,Garcia,,,,missed,,3PT Jump Shot,,,89-88,25,http://stats.nba.com/cvp.html?GameID=0021200466&GameEventID=518,
,,,,,,,,,,4,1.16,Cleveland Cavaliers,rebound,,,,,,,,,,Gee,,,,,,,,,89-88,,http://stats.nba.com/cvp.html?GameID=0021200466&GameEventID=519,
,,,,,,,,,,4,1.12,Sacramento Kings,foul,,,,,,,,,,Salmons,,,,,,Shooting,,,89-88,,http://stats.nba.com/cvp.html?GameID=0021200466&GameEventID=520,
,,,,,,,,,,4,1.12,Cleveland Cavaliers,free throw,,,,,,,1,,2,Irving,1,,foul,made,,,,,89-89,,http://stats.nba.com/cvp.html?GameID=0021200466&GameEventID=521,
,,,,,,,,,,4,1.12,Cleveland Cavaliers,free throw,,,,,,,2,,2,Irving,1,,foul,made,,,,,89-90,,http://stats.nba.com/cvp.html?GameID=0021200466&GameEventID=523,
,,,,,,,,,,4,0.52,Sacramento Kings,shot,Cousins,,,,,,,,,Salmons,3,,,made,,3PT Jump Shot,,,92-90,24,http://stats.nba.com/cvp.html?GameID=0021200466&GameEventID=526,
,,,,,,,,,,4,0.38,Cleveland Cavaliers,turnover,,,,,,,,,,Irving,,,Bad Pass,,,,,,92-90,,http://stats.nba.com/cvp.html?GameID=0021200466&GameEventID=527,
,,,,,,,,,,4,0.38,Sacramento Kings,substitute,,,,Fredette,,Thompson,,,,,,,,,,,,,92-90,,http://stats.nba.com/cvp.html?GameID=0021200466&GameEventID=528,
,,,,,,,,,,4,0.38,Cleveland Cavaliers,substitute,,,,Waiters,,Thompson,,,,,,,,,,,,,92-90,,http://stats.nba.com/cvp.html?GameID=0021200466&GameEventID=529,
,,,,,,,,,,4,0.18,Sacramento Kings,shot,,,,,,,,,,Brooks,2,,,made,,Driving Layup,,,94-90,1,http://stats.nba.com/cvp.html?GameID=0021200466&GameEventID=530,
,,,,,,,,,,4,0.18,Cleveland Cavaliers,timeout,,,,,,,,,,,,,,,,,,,94-90,,http://stats.nba.com/cvp.html?GameID=0021200466&GameEventID=531,
,,,,,,,,,,4,0.12,Cleveland Cavaliers,shot,,,,,,,,,,Irving,2,,,made,,Jump Shot,,,94-92,9,http://stats.nba.com/cvp.html?GameID=0021200466&GameEventID=535,
,,,,,,,,,,4,0.12,Sacramento Kings,timeout,,,,,,,,,,,,,,,,,,,94-92,,http://stats.nba.com/cvp.html?GameID=0021200466&GameEventID=536,
,,,,,,,,,,4,0.12,Sacramento Kings,substitute,,,,Thomas,,Garcia,,,,,,,,,,,,,94-92,,http://stats.nba.com/cvp.html?GameID=0021200466&GameEventID=539,
,,,,,,,,,,4,0.10,Cleveland Cavaliers,foul,,,,,,,,,,Waiters,,,,,,Personal,,,94-92,,http://stats.nba.com/cvp.html?GameID=0021200466&GameEventID=540,
,,,,,,,,,,4,0.08,Cleveland Cavaliers,foul,,,,,,,,,,Waiters,,,,,,Personal Take,,,94-92,,http://stats.nba.com/cvp.html?GameID=0021200466&GameEventID=541,
