a1, a2, a3, a4, a5, h1, h2, h3, h4, h5, quarter, time, team, eventtype, assist, awayjumpball, block, entered, homejumpball, left, numfreeshot, opponent, outof, player, points, possession, reason, result, steal, type, x, y, score, shotdistance, url 
,,,,,,,,,,3,2.22,Portland Trail Blazers,substitute,,,,Price,,Lillard,,,,,,,,,,,,,72-67,,http://stats.nba.com/cvp.html?GameID=0021200459&GameEventID=329,
,,,,,,,,,,3,2.22,Portland Trail Blazers,free throw,,,,,,,2,,2,Aldridge,,,foul,missed,,,,,72-67,,http://stats.nba.com/cvp.html?GameID=0021200459&GameEventID=330,
,,,,,,,,,,3,2.20,New York Knicks,rebound,,,,,,,,,,Smith,,,,,,,,,72-67,,http://stats.nba.com/cvp.html?GameID=0021200459&GameEventID=332,
,,,,,,,,,,3,2.09,New York Knicks,turnover,,,,,,,,,,Stoudemire Out of Bounds,,,Lost Ball,,,,,,72-67,,http://stats.nba.com/cvp.html?GameID=0021200459&GameEventID=334,
,,,,,,,,,,3,1.47,New York Knicks,foul,,,,,,,,,,Anthony,,,,,,Shooting,,,72-67,,http://stats.nba.com/cvp.html?GameID=0021200459&GameEventID=335,
,,,,,,,,,,3,1.47,Portland Trail Blazers,free throw,,,,,,,1,,3,Batum,1,,foul,made,,,,,73-67,,http://stats.nba.com/cvp.html?GameID=0021200459&GameEventID=336,
,,,,,,,,,,3,1.47,Portland Trail Blazers,free throw,,,,,,,2,,3,Batum,,,foul,missed,,,,,73-67,,http://stats.nba.com/cvp.html?GameID=0021200459&GameEventID=338,
,,,,,,,,,,3,1.47,Portland Trail Blazers,rebound,,,,,,,,,,,,,,,,,,,73-67,,http://stats.nba.com/cvp.html?GameID=0021200459&GameEventID=341,
,,,,,,,,,,3,1.47,Portland Trail Blazers,free throw,,,,,,,3,,3,Batum,1,,foul,made,,,,,74-67,,http://stats.nba.com/cvp.html?GameID=0021200459&GameEventID=340,
,,,,,,,,,,3,1.34,New York Knicks,turnover,,,,,,,,,,Anthony,,,Bad Pass,,,,,,74-67,,http://stats.nba.com/cvp.html?GameID=0021200459&GameEventID=343,
,,,,,,,,,,3,1.30,Portland Trail Blazers,turnover,,,,,,,,,,Price,,,Bad Pass,,,,,,74-67,,http://stats.nba.com/cvp.html?GameID=0021200459&GameEventID=344,
,,,,,,,,,,3,1.23,New York Knicks,shot,Smith,,,,,,,,,Stoudemire,2,,,made,,Slam Dunk,,,74-69,1,http://stats.nba.com/cvp.html?GameID=0021200459&GameEventID=345,
,,,,,,,,,,3,1.11,Portland Trail Blazers,shot,Batum,,,,,,,,,Jeffries,2,,,made,,Layup,,,76-69,1,http://stats.nba.com/cvp.html?GameID=0021200459&GameEventID=346,
,,,,,,,,,,3,0.58,Portland Trail Blazers,foul,,,,,,,,,,Jeffries,,,,,,Personal,,,76-69,,http://stats.nba.com/cvp.html?GameID=0021200459&GameEventID=347,
,,,,,,,,,,3,0.58,Portland Trail Blazers,substitute,,,,Babbitt,,Aldridge,,,,,,,,,,,,,76-69,,http://stats.nba.com/cvp.html?GameID=0021200459&GameEventID=348,
,,,,,,,,,,3,0.52,New York Knicks,shot,,,,,,,,,,Prigioni,2,,,made,,Floating Jump Shot,,,76-71,5,http://stats.nba.com/cvp.html?GameID=0021200459&GameEventID=349,
,,,,,,,,,,3,0.37,Portland Trail Blazers,shot,,,,,,,,,,Batum,2,,,made,,Jump Shot,,,78-71,23,http://stats.nba.com/cvp.html?GameID=0021200459&GameEventID=350,
,,,,,,,,,,3,0.17,New York Knicks,shot,,,,,,,,,,Novak,,,,missed,,3PT Jump Shot,,,78-71,25,http://stats.nba.com/cvp.html?GameID=0021200459&GameEventID=351,
,,,,,,,,,,3,0.15,Portland Trail Blazers,rebound,,,,,,,,,,Claver,,,,,,,,,78-71,,http://stats.nba.com/cvp.html?GameID=0021200459&GameEventID=352,
,,,,,,,,,,3,0.02,Portland Trail Blazers,shot,,,,,,,,,,Batum,,,,missed,,3PT Jump Shot,,,78-71,27,http://stats.nba.com/cvp.html?GameID=0021200459&GameEventID=353,
,,,,,,,,,,3,0.01,New York Knicks,rebound,,,,,,,,,,Stoudemire,,,,,,,,,78-71,,http://stats.nba.com/cvp.html?GameID=0021200459&GameEventID=354,
,,,,,,,,,,4,11.47,Portland Trail Blazers,shot,,,,,,,,,,Babbitt,,,,missed,,3PT Jump Shot,,,78-71,25,http://stats.nba.com/cvp.html?GameID=0021200459&GameEventID=358,
,,,,,,,,,,4,11.45,New York Knicks,rebound,,,,,,,,,,Smith,,,,,,,,,78-71,,http://stats.nba.com/cvp.html?GameID=0021200459&GameEventID=359,
,,,,,,,,,,4,11.30,New York Knicks,shot,Prigioni,,,,,,,,,Anthony,2,,,made,,Jump Shot,,,78-73,13,http://stats.nba.com/cvp.html?GameID=0021200459&GameEventID=360,
,,,,,,,,,,4,11.03,Portland Trail Blazers,shot,,,,,,,,,,Price,3,,,made,,3PT Jump Shot,,,81-73,28,http://stats.nba.com/cvp.html?GameID=0021200459&GameEventID=361,
,,,,,,,,,,4,10.43,New York Knicks,shot,Prigioni,,,,,,,,,Stoudemire,2,,,made,,Driving Dunk,,,81-75,2,http://stats.nba.com/cvp.html?GameID=0021200459&GameEventID=362,
,,,,,,,,,,4,10.27,Portland Trail Blazers,shot,,,,,,,,,,Price,2,,,made,,Driving Layup,,,83-75,1,http://stats.nba.com/cvp.html?GameID=0021200459&GameEventID=363,
,,,,,,,,,,4,10.18,Portland Trail Blazers,foul,,,,,,,,,,Jeffries,,,,,,Shooting,,,83-75,,http://stats.nba.com/cvp.html?GameID=0021200459&GameEventID=364,
,,,,,,,,,,4,10.18,New York Knicks,free throw,,,,,,,1,,2,Stoudemire,,,foul,missed,,,,,83-75,,http://stats.nba.com/cvp.html?GameID=0021200459&GameEventID=365,
,,,,,,,,,,4,10.18,New York Knicks,rebound,,,,,,,,,,,,,,,,,,,83-75,,http://stats.nba.com/cvp.html?GameID=0021200459&GameEventID=366,
,,,,,,,,,,4,10.18,Portland Trail Blazers,substitute,,,,Lillard,,Batum,,,,,,,,,,,,,83-75,,http://stats.nba.com/cvp.html?GameID=0021200459&GameEventID=367,
,,,,,,,,,,4,10.18,Portland Trail Blazers,substitute,,,,Matthews,,Claver,,,,,,,,,,,,,83-75,,http://stats.nba.com/cvp.html?GameID=0021200459&GameEventID=368,
,,,,,,,,,,4,10.18,Portland Trail Blazers,substitute,,,,Aldridge,,Jeffries,,,,,,,,,,,,,83-75,,http://stats.nba.com/cvp.html?GameID=0021200459&GameEventID=369,
,,,,,,,,,,4,10.18,New York Knicks,free throw,,,,,,,2,,2,Stoudemire,,,foul,missed,,,,,83-75,,http://stats.nba.com/cvp.html?GameID=0021200459&GameEventID=370,
,,,,,,,,,,4,10.17,Portland Trail Blazers,rebound,,,,,,,,,,Aldridge,,,,,,,,,83-75,,http://stats.nba.com/cvp.html?GameID=0021200459&GameEventID=372,
,,,,,,,,,,4,10.04,Portland Trail Blazers,shot,Matthews,,,,,,,,,Aldridge,2,,,made,,Jump Shot,,,85-75,14,http://stats.nba.com/cvp.html?GameID=0021200459&GameEventID=374,
,,,,,,,,,,4,9.56,New York Knicks,timeout,,,,,,,,,,,,,,,,,,,85-75,,http://stats.nba.com/cvp.html?GameID=0021200459&GameEventID=375,
,,,,,,,,,,4,9.56,New York Knicks,substitute,,,,Kidd,,Novak,,,,,,,,,,,,,85-75,,http://stats.nba.com/cvp.html?GameID=0021200459&GameEventID=376,
,,,,,,,,,,4,9.56,New York Knicks,substitute,,,,Chandler,,Stoudemire,,,,,,,,,,,,,85-75,,http://stats.nba.com/cvp.html?GameID=0021200459&GameEventID=377,
,,,,,,,,,,4,9.41,New York Knicks,shot,,,,,,,,,,Prigioni,,,,missed,,3PT Jump Shot,,,85-75,24,http://stats.nba.com/cvp.html?GameID=0021200459&GameEventID=379,
,,,,,,,,,,4,9.38,Portland Trail Blazers,rebound,,,,,,,,,,Aldridge,,,,,,,,,85-75,,http://stats.nba.com/cvp.html?GameID=0021200459&GameEventID=380,
,,,,,,,,,,4,9.28,Portland Trail Blazers,shot,,,,,,,,,,Aldridge,,,,missed,,Turnaround Jump Shot,,,85-75,13,http://stats.nba.com/cvp.html?GameID=0021200459&GameEventID=381,
,,,,,,,,,,4,9.26,New York Knicks,rebound,,,,,,,,,,Kidd,,,,,,,,,85-75,,http://stats.nba.com/cvp.html?GameID=0021200459&GameEventID=382,
,,,,,,,,,,4,9.19,New York Knicks,shot,,,,,,,,,,Anthony,2,,,made,,Pullup Jump Shot,,,85-77,10,http://stats.nba.com/cvp.html?GameID=0021200459&GameEventID=383,
,,,,,,,,,,4,9.05,New York Knicks,foul,,,,,,,,,,Smith,,,,,,Shooting,,,85-77,,http://stats.nba.com/cvp.html?GameID=0021200459&GameEventID=384,
,,,,,,,,,,4,9.05,Portland Trail Blazers,free throw,,,,,,,1,,2,Aldridge,1,,foul,made,,,,,86-77,,http://stats.nba.com/cvp.html?GameID=0021200459&GameEventID=385,
,,,,,,,,,,4,9.05,Portland Trail Blazers,free throw,,,,,,,2,,2,Aldridge,1,,foul,made,,,,,87-77,,http://stats.nba.com/cvp.html?GameID=0021200459&GameEventID=387,
,,,,,,,,,,4,8.54,New York Knicks,shot,,,,,,,,,,Smith,2,,,made,,Driving Layup,,,87-79,2,http://stats.nba.com/cvp.html?GameID=0021200459&GameEventID=389,
,,,,,,,,,,4,8.37,Portland Trail Blazers,shot,,,,,,,,,,Lillard,,,,missed,,Driving Layup,,,87-79,1,http://stats.nba.com/cvp.html?GameID=0021200459&GameEventID=390,
,,,,,,,,,,4,8.35,New York Knicks,rebound,,,,,,,,,,Anthony,,,,,,,,,87-79,,http://stats.nba.com/cvp.html?GameID=0021200459&GameEventID=391,
,,,,,,,,,,4,8.28,New York Knicks,shot,,,,,,,,,,Prigioni,,,,missed,,3PT Jump Shot,,,87-79,24,http://stats.nba.com/cvp.html?GameID=0021200459&GameEventID=392,
,,,,,,,,,,4,8.26,Portland Trail Blazers,rebound,,,,,,,,,,Babbitt,,,,,,,,,87-79,,http://stats.nba.com/cvp.html?GameID=0021200459&GameEventID=393,
,,,,,,,,,,4,8.21,New York Knicks,foul,,,,,,,,,,Prigioni,,,,,,Personal,,,87-79,,http://stats.nba.com/cvp.html?GameID=0021200459&GameEventID=394,
,,,,,,,,,,4,8.16,Portland Trail Blazers,shot,,,,,,,,,,Aldridge,,,,missed,,Jump Shot,,,87-79,7,http://stats.nba.com/cvp.html?GameID=0021200459&GameEventID=398,
,,,,,,,,,,4,8.15,New York Knicks,rebound,,,,,,,,,,Smith,,,,,,,,,87-79,,http://stats.nba.com/cvp.html?GameID=0021200459&GameEventID=399,
,,,,,,,,,,4,8.01,New York Knicks,shot,,,,,,,,,,Kidd,,,,missed,,Jump Shot,,,87-79,18,http://stats.nba.com/cvp.html?GameID=0021200459&GameEventID=400,
,,,,,,,,,,4,8.00,Portland Trail Blazers,rebound,,,,,,,,,,Lillard,,,,,,,,,87-79,,http://stats.nba.com/cvp.html?GameID=0021200459&GameEventID=401,
,,,,,,,,,,4,7.54,Portland Trail Blazers,shot,,,,,,,,,,Babbitt,,,,missed,,Jump Shot,,,87-79,10,http://stats.nba.com/cvp.html?GameID=0021200459&GameEventID=402,
,,,,,,,,,,4,7.52,New York Knicks,rebound,,,,,,,,,,Anthony,,,,,,,,,87-79,,http://stats.nba.com/cvp.html?GameID=0021200459&GameEventID=403,
,,,,,,,,,,4,7.42,New York Knicks,shot,,,,,,,,,,Anthony,,,,missed,,Jump Shot,,,87-79,10,http://stats.nba.com/cvp.html?GameID=0021200459&GameEventID=404,
,,,,,,,,,,4,7.40,Portland Trail Blazers,rebound,,,,,,,,,,Babbitt,,,,,,,,,87-79,,http://stats.nba.com/cvp.html?GameID=0021200459&GameEventID=405,
,,,,,,,,,,4,7.26,Portland Trail Blazers,shot,,,,,,,,,,Lillard,,,,missed,,Jump Shot,,,87-79,17,http://stats.nba.com/cvp.html?GameID=0021200459&GameEventID=406,
,,,,,,,,,,4,7.24,Portland Trail Blazers,rebound,,,,,,,,,,Aldridge,,,,,,,,,87-79,,http://stats.nba.com/cvp.html?GameID=0021200459&GameEventID=408,
,,,,,,,,,,4,7.24,Portland Trail Blazers,shot,,,,,,,,,,Aldridge,2,,,made,,Tip Shot,,,89-79,1,http://stats.nba.com/cvp.html?GameID=0021200459&GameEventID=407,
,,,,,,,,,,4,7.13,New York Knicks,shot,,,,,,,,,,Chandler,,,,missed,,Driving Reverse Layup,,,89-79,2,http://stats.nba.com/cvp.html?GameID=0021200459&GameEventID=409,
,,,,,,,,,,4,7.11,Portland Trail Blazers,rebound,,,,,,,,,,Babbitt,,,,,,,,,89-79,,http://stats.nba.com/cvp.html?GameID=0021200459&GameEventID=410,
,,,,,,,,,,4,7.06,Portland Trail Blazers,foul,,,,,,,,,,Aldridge,,,,,,Offensive,,,89-79,,http://stats.nba.com/cvp.html?GameID=0021200459&GameEventID=411,
,,,,,,,,,,4,7.06,Portland Trail Blazers,turnover,,,,,,,,,,Aldridge,,,Foul,,,,,,89-79,,http://stats.nba.com/cvp.html?GameID=0021200459&GameEventID=412,
,,,,,,,,,,4,7.06,Portland Trail Blazers,substitute,,,,Batum,,Price,,,,,,,,,,,,,89-79,,http://stats.nba.com/cvp.html?GameID=0021200459&GameEventID=413,
,,,,,,,,,,4,6.50,New York Knicks,shot,,,,,,,,,,Smith,,,,missed,,3PT Jump Shot,,,89-79,25,http://stats.nba.com/cvp.html?GameID=0021200459&GameEventID=414,
,,,,,,,,,,4,6.49,Portland Trail Blazers,rebound,,,,,,,,,,,,,,,,,,,89-79,,http://stats.nba.com/cvp.html?GameID=0021200459&GameEventID=415,
,,,,,,,,,,4,6.36,Portland Trail Blazers,shot,,,,,,,,,,Lillard,2,,,made,,Floating Jump Shot,,,91-79,9,http://stats.nba.com/cvp.html?GameID=0021200459&GameEventID=416,
,,,,,,,,,,4,6.16,New York Knicks,shot,,,,,,,,,,Smith,,,,missed,,3PT Jump Shot,,,91-79,25,http://stats.nba.com/cvp.html?GameID=0021200459&GameEventID=417,
,,,,,,,,,,4,6.14,Portland Trail Blazers,rebound,,,,,,,,,,Aldridge,,,,,,,,,91-79,,http://stats.nba.com/cvp.html?GameID=0021200459&GameEventID=418,
,,,,,,,,,,4,6.06,Portland Trail Blazers,shot,,,,,,,,,,Lillard,,,,missed,,3PT Jump Shot,,,91-79,26,http://stats.nba.com/cvp.html?GameID=0021200459&GameEventID=419,
,,,,,,,,,,4,6.04,New York Knicks,rebound,,,,,,,,,,Smith,,,,,,,,,91-79,,http://stats.nba.com/cvp.html?GameID=0021200459&GameEventID=420,
,,,,,,,,,,4,5.59,New York Knicks,shot,,,,,,,,,,Smith,,,,missed,,Driving Layup,,,91-79,2,http://stats.nba.com/cvp.html?GameID=0021200459&GameEventID=421,
,,,,,,,,,,4,5.58,New York Knicks,rebound,,,,,,,,,,Anthony,,,,,,,,,91-79,,http://stats.nba.com/cvp.html?GameID=0021200459&GameEventID=422,
,,,,,,,,,,4,5.58,Portland Trail Blazers,foul,,,,,,,,,,Babbitt,,,,,,Shooting,,,91-79,,http://stats.nba.com/cvp.html?GameID=0021200459&GameEventID=423,
,,,,,,,,,,4,5.58,New York Knicks,timeout,,,,,,,,,,,,,,,,,,,91-79,,http://stats.nba.com/cvp.html?GameID=0021200459&GameEventID=424,
,,,,,,,,,,4,5.58,New York Knicks,substitute,,,,Novak,,Prigioni,,,,,,,,,,,,,91-79,,http://stats.nba.com/cvp.html?GameID=0021200459&GameEventID=426,
,,,,,,,,,,4,5.58,New York Knicks,free throw,,,,,,,1,,2,Anthony,1,,foul,made,,,,,91-80,,http://stats.nba.com/cvp.html?GameID=0021200459&GameEventID=428,
,,,,,,,,,,4,5.58,New York Knicks,free throw,,,,,,,2,,2,Anthony,1,,foul,made,,,,,91-81,,http://stats.nba.com/cvp.html?GameID=0021200459&GameEventID=430,
,,,,,,,,,,4,5.42,Portland Trail Blazers,shot,Aldridge,,,,,,,,,Lillard,2,,,made,,Layup,,,93-81,1,http://stats.nba.com/cvp.html?GameID=0021200459&GameEventID=433,
,,,,,,,,,,4,5.21,New York Knicks,shot,,,,,,,,,,Kidd,,,,missed,,3PT Jump Shot,,,93-81,24,http://stats.nba.com/cvp.html?GameID=0021200459&GameEventID=434,
,,,,,,,,,,4,5.18,Portland Trail Blazers,rebound,,,,,,,,,,Babbitt,,,,,,,,,93-81,,http://stats.nba.com/cvp.html?GameID=0021200459&GameEventID=435,
,,,,,,,,,,4,5.02,Portland Trail Blazers,shot,,,,,,,,,,Matthews,,,,missed,,3PT Jump Shot,,,93-81,25,http://stats.nba.com/cvp.html?GameID=0021200459&GameEventID=436,
,,,,,,,,,,4,5.00,New York Knicks,rebound,,,,,,,,,,Smith,,,,,,,,,93-81,,http://stats.nba.com/cvp.html?GameID=0021200459&GameEventID=437,
,,,,,,,,,,4,4.50,New York Knicks,shot,,,,,,,,,,Novak,,,,missed,,3PT Jump Shot,,,93-81,25,http://stats.nba.com/cvp.html?GameID=0021200459&GameEventID=438,
,,,,,,,,,,4,4.48,Portland Trail Blazers,rebound,,,,,,,,,,Aldridge,,,,,,,,,93-81,,http://stats.nba.com/cvp.html?GameID=0021200459&GameEventID=439,
,,,,,,,,,,4,4.34,Portland Trail Blazers,shot,Lillard,,,,,,,,,Babbitt,3,,,made,,3PT Jump Shot,,,96-81,25,http://stats.nba.com/cvp.html?GameID=0021200459&GameEventID=440,
,,,,,,,,,,4,4.20,New York Knicks,shot,Smith,,,,,,,,,Anthony,2,,,made,,Jump Shot,,,96-83,14,http://stats.nba.com/cvp.html?GameID=0021200459&GameEventID=441,
,,,,,,,,,,4,4.03,Portland Trail Blazers,shot,,,,,,,,,,Aldridge,,,,missed,,Jump Shot,,,96-83,12,http://stats.nba.com/cvp.html?GameID=0021200459&GameEventID=442,
,,,,,,,,,,4,4.01,New York Knicks,rebound,,,,,,,,,,Smith,,,,,,,,,96-83,,http://stats.nba.com/cvp.html?GameID=0021200459&GameEventID=443,
,,,,,,,,,,4,3.54,Portland Trail Blazers,foul,,,,,,,,,,Batum,,,,,,Shooting,,,96-83,,http://stats.nba.com/cvp.html?GameID=0021200459&GameEventID=444,
,,,,,,,,,,4,3.54,New York Knicks,free throw,,,,,,,1,,2,Anthony,1,,foul,made,,,,,96-84,,http://stats.nba.com/cvp.html?GameID=0021200459&GameEventID=445,
,,,,,,,,,,4,3.54,New York Knicks,substitute,,,,Prigioni,,Novak,,,,,,,,,,,,,96-84,,http://stats.nba.com/cvp.html?GameID=0021200459&GameEventID=448,
,,,,,,,,,,4,3.54,New York Knicks,free throw,,,,,,,2,,2,Anthony,1,,foul,made,,,,,96-85,,http://stats.nba.com/cvp.html?GameID=0021200459&GameEventID=449,
,,,,,,,,,,4,3.38,Portland Trail Blazers,shot,,,,,,,,,,Babbitt,,,,missed,,3PT Jump Shot,,,96-85,26,http://stats.nba.com/cvp.html?GameID=0021200459&GameEventID=451,
,,,,,,,,,,4,3.36,New York Knicks,rebound,,,,,,,,,,Kidd,,,,,,,,,96-85,,http://stats.nba.com/cvp.html?GameID=0021200459&GameEventID=452,
,,,,,,,,,,4,3.29,New York Knicks,shot,,,,,,,,,,Smith,2,,,made,,Jump Shot,,,96-87,21,http://stats.nba.com/cvp.html?GameID=0021200459&GameEventID=453,
,,,,,,,,,,4,3.28,Portland Trail Blazers,timeout,,,,,,,,,,,,,,,,,,,96-87,,http://stats.nba.com/cvp.html?GameID=0021200459&GameEventID=454,
,,,,,,,,,,4,3.16,New York Knicks,foul,,,,,,,,,,Chandler,,,,,,Shooting,,,96-87,,http://stats.nba.com/cvp.html?GameID=0021200459&GameEventID=457,
,,,,,,,,,,4,3.16,Portland Trail Blazers,free throw,,,,,,,1,,2,Batum,1,,foul,made,,,,,97-87,,http://stats.nba.com/cvp.html?GameID=0021200459&GameEventID=458,
,,,,,,,,,,4,3.16,Portland Trail Blazers,free throw,,,,,,,2,,2,Batum,1,,foul,made,,,,,98-87,,http://stats.nba.com/cvp.html?GameID=0021200459&GameEventID=460,
,,,,,,,,,,4,3.02,New York Knicks,shot,,,,,,,,,,Smith,,,,missed,,3PT Jump Shot,,,98-87,26,http://stats.nba.com/cvp.html?GameID=0021200459&GameEventID=462,
,,,,,,,,,,4,3.00,New York Knicks,rebound,,,,,,,,,,Chandler,,,,,,,,,98-87,,http://stats.nba.com/cvp.html?GameID=0021200459&GameEventID=463,
,,,,,,,,,,4,2.53,Portland Trail Blazers,foul,,,,,,,,,,Aldridge,,,,,,Personal,,,98-87,,http://stats.nba.com/cvp.html?GameID=0021200459&GameEventID=464,
,,,,,,,,,,4,2.49,Portland Trail Blazers,foul,,,,,,,,,,Matthews,,,,,,Personal,,,98-87,,http://stats.nba.com/cvp.html?GameID=0021200459&GameEventID=465,
,,,,,,,,,,4,2.49,New York Knicks,free throw,,,,,,,1,,3,Anthony,,,foul,missed,,,,,98-87,,http://stats.nba.com/cvp.html?GameID=0021200459&GameEventID=467,
,,,,,,,,,,4,2.49,New York Knicks,rebound,,,,,,,,,,,,,,,,,,,98-87,,http://stats.nba.com/cvp.html?GameID=0021200459&GameEventID=468,
,,,,,,,,,,4,2.49,New York Knicks,free throw,,,,,,,2,,3,Anthony,1,,foul,made,,,,,98-88,,http://stats.nba.com/cvp.html?GameID=0021200459&GameEventID=469,
,,,,,,,,,,4,2.49,New York Knicks,free throw,,,,,,,3,,3,Anthony,1,,foul,made,,,,,98-89,,http://stats.nba.com/cvp.html?GameID=0021200459&GameEventID=471,
,,,,,,,,,,4,2.33,Portland Trail Blazers,shot,,,,,,,,,,Batum,,,,missed,,3PT Jump Shot,,,98-89,26,http://stats.nba.com/cvp.html?GameID=0021200459&GameEventID=474,
,,,,,,,,,,4,2.31,New York Knicks,rebound,,,,,,,,,,Smith,,,,,,,,,98-89,,http://stats.nba.com/cvp.html?GameID=0021200459&GameEventID=475,
,,,,,,,,,,4,2.26,Portland Trail Blazers,foul,,,,,,,,,,Babbitt,,,,,,Shooting,,,98-89,,http://stats.nba.com/cvp.html?GameID=0021200459&GameEventID=476,
,,,,,,,,,,4,2.26,New York Knicks,free throw,,,,,,,1,,2,Smith,1,,foul,made,,,,,98-90,,http://stats.nba.com/cvp.html?GameID=0021200459&GameEventID=477,
,,,,,,,,,,4,2.26,New York Knicks,free throw,,,,,,,2,,2,Smith,1,,foul,made,,,,,98-91,,http://stats.nba.com/cvp.html?GameID=0021200459&GameEventID=479,
,,,,,,,,,,4,2.02,Portland Trail Blazers,shot,,,,,,,,,,Aldridge,,,,missed,,3PT Jump Shot,,,98-91,24,http://stats.nba.com/cvp.html?GameID=0021200459&GameEventID=481,
,,,,,,,,,,4,2.00,New York Knicks,rebound,,,,,,,,,,Anthony,,,,,,,,,98-91,,http://stats.nba.com/cvp.html?GameID=0021200459&GameEventID=482,
,,,,,,,,,,4,1.51,Portland Trail Blazers,foul,,,,,,,,,,Matthews,,,,,,Personal,,,98-91,,http://stats.nba.com/cvp.html?GameID=0021200459&GameEventID=483,
,,,,,,,,,,4,1.51,New York Knicks,free throw,,,,,,,1,,2,Anthony,,,foul,missed,,,,,98-91,,http://stats.nba.com/cvp.html?GameID=0021200459&GameEventID=484,
,,,,,,,,,,4,1.51,New York Knicks,rebound,,,,,,,,,,,,,,,,,,,98-91,,http://stats.nba.com/cvp.html?GameID=0021200459&GameEventID=485,
,,,,,,,,,,4,1.51,New York Knicks,free throw,,,,,,,2,,2,Anthony,1,,foul,made,,,,,98-92,,http://stats.nba.com/cvp.html?GameID=0021200459&GameEventID=486,
,,,,,,,,,,4,1.33,Portland Trail Blazers,turnover,,,,,,,,,,Lillard,,,Traveling,,,,,,98-92,,http://stats.nba.com/cvp.html?GameID=0021200459&GameEventID=489,
,,,,,,,,,,4,1.29,New York Knicks,shot,,,,,,,,,,Anthony,,,,missed,,3PT Jump Shot,,,98-92,25,http://stats.nba.com/cvp.html?GameID=0021200459&GameEventID=490,
,,,,,,,,,,4,1.26,New York Knicks,rebound,,,,,,,,,,Smith,,,,,,,,,98-92,,http://stats.nba.com/cvp.html?GameID=0021200459&GameEventID=492,
,,,,,,,,,,4,1.26,New York Knicks,shot,,,,,,,,,,Smith,2,,,made,,Putback Layup,,,98-94,1,http://stats.nba.com/cvp.html?GameID=0021200459&GameEventID=491,
,,,,,,,,,,4,1.25,Portland Trail Blazers,timeout,,,,,,,,,,,,,,,,,,,98-94,,http://stats.nba.com/cvp.html?GameID=0021200459&GameEventID=493,
,,,,,,,,,,4,1.16,Portland Trail Blazers,shot,,,,,,,,,,Lillard,,,,missed,,Jump Shot,,,98-94,8,http://stats.nba.com/cvp.html?GameID=0021200459&GameEventID=495,
,,,,,,,,,,4,1.15,Portland Trail Blazers,rebound,,,,,,,,,,Aldridge,,,,,,,,,98-94,,http://stats.nba.com/cvp.html?GameID=0021200459&GameEventID=496,
,,,,,,,,,,4,1.13,Portland Trail Blazers,shot,,,,,,,,,,Aldridge,2,,,made,,Jump Bank Shot,,,100-94,5,http://stats.nba.com/cvp.html?GameID=0021200459&GameEventID=497,
,,,,,,,,,,4,0.57,New York Knicks,shot,,,,,,,,,,Anthony,3,,,made,,3PT Jump Shot,,,100-97,25,http://stats.nba.com/cvp.html?GameID=0021200459&GameEventID=498,
,,,,,,,,,,4,0.35,Portland Trail Blazers,shot,,,,,,,,,,Lillard,3,,,made,,3PT Step Back Jump Shot,,,103-97,24,http://stats.nba.com/cvp.html?GameID=0021200459&GameEventID=500,
,,,,,,,,,,4,0.35,New York Knicks,timeout,,,,,,,,,,,,,,,,,,,103-97,,http://stats.nba.com/cvp.html?GameID=0021200459&GameEventID=501,
,,,,,,,,,,4,0.35,New York Knicks,substitute,,,,Novak,,Prigioni,,,,,,,,,,,,,103-97,,http://stats.nba.com/cvp.html?GameID=0021200459&GameEventID=502,
,,,,,,,,,,4,0.35,Portland Trail Blazers,substitute,,,,Hickson,,Babbitt,,,,,,,,,,,,,103-97,,http://stats.nba.com/cvp.html?GameID=0021200459&GameEventID=503,
,,,,,,,,,,4,0.29,New York Knicks,shot,,,,,,,,,,Anthony,2,,,made,,Driving Dunk,,,103-99,1,http://stats.nba.com/cvp.html?GameID=0021200459&GameEventID=504,
,,,,,,,,,,4,0.29,Portland Trail Blazers,foul,,,,,,,,,,Hickson,,,,,,Shooting,,,103-99,,http://stats.nba.com/cvp.html?GameID=0021200459&GameEventID=505,
,,,,,,,,,,4,0.29,New York Knicks,substitute,,,,Brewer,,Novak,,,,,,,,,,,,,103-99,,http://stats.nba.com/cvp.html?GameID=0021200459&GameEventID=507,
,,,,,,,,,,4,0.29,New York Knicks,free throw,,,,,,,1,,1,Anthony,1,,foul,made,,,,,103-100,,http://stats.nba.com/cvp.html?GameID=0021200459&GameEventID=508,
,,,,,,,,,,4,0.29,Portland Trail Blazers,timeout,,,,,,,,,,,,,,,,,,,103-100,,http://stats.nba.com/cvp.html?GameID=0021200459&GameEventID=510,
,,,,,,,,,,4,0.29,Portland Trail Blazers,substitute,,,,Babbitt,,Hickson,,,,,,,,,,,,,103-100,,http://stats.nba.com/cvp.html?GameID=0021200459&GameEventID=512,
,,,,,,,,,,4,0.29,Portland Trail Blazers,timeout,,,,,,,,,,,,,,,,,,,103-100,,http://stats.nba.com/cvp.html?GameID=0021200459&GameEventID=514,
,,,,,,,,,,4,0.24,New York Knicks,substitute,,,,Novak,,Brewer,,,,,,,,,,,,,103-100,,http://stats.nba.com/cvp.html?GameID=0021200459&GameEventID=515,
,,,,,,,,,,4,0.24,Portland Trail Blazers,turnover,,,,,,,,,,Lillard,,,Lost Ball,,,,,,103-100,,http://stats.nba.com/cvp.html?GameID=0021200459&GameEventID=517,
