" quarter@br","min@br","sec@br"," eventtype@br"," team@br"," outof@br"," numfreeshot@br"," points@br"," reason@br"," result@br"," type@br"," score@br"," shotdistance@br"," x@br"," y@br","assist_0@br","assist_1@br","awayjumpball_0@br","awayjumpball_1@br","block_0@br","block_1@br","entered_0@br","entered_1@br","homejumpball_0@br","homejumpball_1@br","left_0@br","left_1@br","opponent_0@br","opponent_1@br","player_0@br","player_1@br","split_0@br","split_1@br"," quarter@NBA","min@NBA","sec@NBA"," eventtype@NBA"," team@NBA"," outof@NBA"," numfreeshot@NBA"," points@NBA"," reason@NBA"," result@NBA"," type@NBA"," score@NBA"," shotdistance@NBA"," url @NBA"," assist@NBA"," awayjumpball@NBA"," block@NBA"," entered@NBA"," homejumpball@NBA"," left@NBA"," opponent@NBA"," player@NBA"," steal@NBA","Confidence"
"1","8","33.0","shot","Houston Rockets","","","2","","made","jumper","5-6","19","360","204","","","","","","","","","","","","","","","James","Harden","","","1","8","33","shot","Houston Rockets","","","2","","made","Jump Shot","5-6","19","http://stats.nba.com/cvp.html?GameID=0021200006&GameEventID=32","","","","","","","","Harden","","82"
"1","8","23.0","foul","Detroit Pistons","","","","","","Shooting","5-6","","","","","","","","","","","","","","","","Tayshaun","Prince","Omer","Asik","","","1","8","23","foul","Houston Rockets","","","","","","Shooting","5-6","","http://stats.nba.com/cvp.html?GameID=0021200006&GameEventID=33","","","","","","","","Asik","","73"
"1","8","23.0","free throw","Detroit Pistons","2","1","","foul","made","","5-7","","","","","","","","","","","","","","","","","","Tayshaun","Prince","","","1","8","23","free throw","Detroit Pistons","2","1","1","foul","made","","5-7","","http://stats.nba.com/cvp.html?GameID=0021200006&GameEventID=34","","","","","","","","Prince","","80"
"1","8","23.0","free throw","Detroit Pistons","2","2","","foul","made","","5-8","","","","","","","","","","","","","","","","","","Tayshaun","Prince","","","1","8","23","free throw","Detroit Pistons","2","2","1","foul","made","","5-8","","http://stats.nba.com/cvp.html?GameID=0021200006&GameEventID=36","","","","","","","","Prince","","80"
"1","8","14.0","shot","Houston Rockets","","","2","","made","dunk","7-8","","248","53","Chandler","Parsons","","","","","","","","","","","","","Marcus","Morris","","","1","8","14","shot","Houston Rockets","","","2","","made","Dunk","7-8","","http://stats.nba.com/cvp.html?GameID=0021200006&GameEventID=38","Parsons","","","","","","","Morris","","84"
"1","7","55.0","shot","Detroit Pistons","","","2","","made","jumper","7-10","18","339","212","Greg","Monroe","","","","","","","","","","","","","Jason","Maxiell","","","1","7","55","shot","Detroit Pistons","","","2","","made","Jump Shot","7-10","18","http://stats.nba.com/cvp.html?GameID=0021200006&GameEventID=39","Monroe","","","","","","","Maxiell","","84"
"1","7","35.0","shot","Houston Rockets","","","2","","missed","layup","7-10","1","245","53","","","","","","","","","","","","","","","James","Harden","","","1","7","35","shot","Houston Rockets","","","","","missed","Layup","7-10","1","http://stats.nba.com/cvp.html?GameID=0021200006&GameEventID=40","","","","","","","","Harden","","82"
"1","7","34.0","rebound","Houston Rockets","","","","","","Offensive","7-10","","","","","","","","","","","","","","","","","","James","Harden","","","1","7","34","rebound","Houston Rockets","","","","","","","7-10","","http://stats.nba.com/cvp.html?GameID=0021200006&GameEventID=41","","","","","","","","Harden","","80"
"1","7","33.0","shot","Houston Rockets","","","2","","made","layup","9-10","1","245","54","","","","","","","","","","","","","","","James","Harden","","","1","7","33","shot","Houston Rockets","","","2","","made","Layup","9-10","1","http://stats.nba.com/cvp.html?GameID=0021200006&GameEventID=42","","","","","","","","Harden","","84"
"1","7","15.0","shot","Detroit Pistons","","","2","","missed","jumper","9-10","5","297","65","","","","","","","","","","","","","","","Greg","Monroe","","","1","7","15","shot","Detroit Pistons","","","","","missed","Jump Shot","9-10","5","http://stats.nba.com/cvp.html?GameID=0021200006&GameEventID=43","","","","","","","","Monroe","","80"
