" quarter@br","min@br","sec@br"," eventtype@br"," team@br"," outof@br"," numfreeshot@br"," points@br"," reason@br"," result@br"," type@br"," score@br"," shotdistance@br"," x@br"," y@br","assist_0@br","assist_1@br","awayjumpball_0@br","awayjumpball_1@br","block_0@br","block_1@br","entered_0@br","entered_1@br","homejumpball_0@br","homejumpball_1@br","left_0@br","left_1@br","opponent_0@br","opponent_1@br","player_0@br","player_1@br","split_0@br","split_1@br"," quarter@NBA","min@NBA","sec@NBA"," eventtype@NBA"," team@NBA"," outof@NBA"," numfreeshot@NBA"," points@NBA"," reason@NBA"," result@NBA"," type@NBA"," score@NBA"," shotdistance@NBA"," url @NBA"," assist@NBA"," awayjumpball@NBA"," block@NBA"," entered@NBA"," homejumpball@NBA"," left@NBA"," opponent@NBA"," player@NBA"," steal@NBA","Confidence"
"2","6","16.0","shot","Cleveland Cavaliers","","","2","","made","shot","31-40","10","190","125","Tristan","Thompson","","","","","","","","","","","","","Donald","Sloan","","","2","6","16","shot","Cleveland Cavaliers","","","2","","made","Floating Jump Shot","31-40","10","http://stats.nba.com/cvp.html?GameID=0021200001&GameEventID=193","Thompson","","","","","","","Sloan","","84"
"2","6","03.0","foul","Washington Wizards","","","","","","Offensive","31-40","","","","","","","","","","","","","","","","Anderson","Varejao","Trevor","Booker","","","2","6","03","foul","Washington Wizards","","","","","","","31-40","","http://stats.nba.com/cvp.html?GameID=0021200001&GameEventID=194","","","","","","","","","","78"
"2","6","03.0","turnover","Washington Wizards","","","","offensive foul","","","31-40","","","","","","","","","","","","","","","","","","Trevor","Booker","","","2","6","03","turnover","Washington Wizards","","","","Foul","","","31-40","","http://stats.nba.com/cvp.html?GameID=0021200001&GameEventID=195","","","","","","","","Booker","","80"
"2","6","03.0","substitute","Cleveland Cavaliers","","","","","","","31-40","","","","","","","","","","Kyrie","Irving","","","Donald","Sloan","","","","","","","2","6","03","substitute","Cleveland Cavaliers","","","","","","","31-40","","http://stats.nba.com/cvp.html?GameID=0021200001&GameEventID=196","","","","Irving","","Sloan","","","","82"
"2","6","03.0","substitute","Washington Wizards","","","","","","","31-40","","","","","","","","","","A.J.","Price","","","Jannero","Pargo","","","","","","","2","6","03","substitute","Washington Wizards","","","","","","","31-40","","http://stats.nba.com/cvp.html?GameID=0021200001&GameEventID=197","","","","Price","","Pargo","","","","82"
"2","5","56.0","shot","Cleveland Cavaliers","","","2","","made","jumper","31-42","19","347","212","","","","","","","","","","","","","","","Kyrie","Irving","","","2","5","56","shot","Cleveland Cavaliers","","","2","","made","Jump Shot","31-42","19","http://stats.nba.com/cvp.html?GameID=0021200001&GameEventID=198","","","","","","","","Irving","","82"
"2","5","40.0","foul","Washington Wizards","","","","","","Offensive","31-42","","","","","","","","","","","","","","","","Anderson","Varejao","Trevor","Booker","","","2","5","40","foul","Washington Wizards","","","","","","","31-42","","http://stats.nba.com/cvp.html?GameID=0021200001&GameEventID=199","","","","","","","","","","78"
"2","5","40.0","turnover","Washington Wizards","","","","offensive foul","","","31-42","","","","","","","","","","","","","","","","","","Trevor","Booker","","","2","5","40","turnover","Washington Wizards","","","","Foul","","","31-42","","http://stats.nba.com/cvp.html?GameID=0021200001&GameEventID=200","","","","","","","","Booker","","80"
"2","5","40.0","timeout","Cleveland Cavaliers","","","","","","full","31-42","","","","","","","","","","","","","","","","","","","","","","2","5","40","timeout","Cleveland Cavaliers","","","","","","","31-42","","http://stats.nba.com/cvp.html?GameID=0021200001&GameEventID=201","","","","","","","","","","78"
"2","5","25.0","shot","Cleveland Cavaliers","","","2","","missed","jumper","31-42","12","366","80","","","","","","","","","","","","","","","Alonzo","Gee","","","2","5","25","shot","Cleveland Cavaliers","","","","","missed","Step Back Jump Shot","31-42","12","http://stats.nba.com/cvp.html?GameID=0021200001&GameEventID=205","","","","","","","","Gee","","80"
"2","5","23.0","rebound","Washington Wizards","","","","","","Defensive","31-42","","","","","","","","","","","","","","","","","","Emeka","Okafor","","","2","5","23","rebound","Washington Wizards","","","","","","","31-42","","http://stats.nba.com/cvp.html?GameID=0021200001&GameEventID=206","","","","","","","","Okafor","","80"
"2","5","12.0","turnover","Washington Wizards","","","","bad pass","","","31-42","","","","","","","","","","","","","","","","","","Trevor","Booker","Alonzo","Gee","2","5","12","turnover","Washington Wizards","","","","Bad Pass","","","31-42","","http://stats.nba.com/cvp.html?GameID=0021200001&GameEventID=207","","","","","","","","Booker","Gee","82"
"2","5","07.0","turnover","Cleveland Cavaliers","","","","bad pass","","","31-42","","","","","","","","","","","","","","","","","","Alonzo","Gee","Trevor","Booker","2","5","07","turnover","Cleveland Cavaliers","","","","Bad Pass","","","31-42","","http://stats.nba.com/cvp.html?GameID=0021200001&GameEventID=208","","","","","","","","Gee","Booker","82"
"2","5","00.0","foul","Washington Wizards","","","","","","Personal","31-42","","","","","","","","","","","","","","","","Martell","Webster","Kyrie","Irving","","","2","5","00","foul","Cleveland Cavaliers","","","","","","Personal","31-42","","http://stats.nba.com/cvp.html?GameID=0021200001&GameEventID=209","","","","","","","","Irving","","73"
"2","4","52.0","shot","Washington Wizards","","","2","","missed","jumper","31-42","17","164","193","","","","","","","","","","","","","","","Emeka","Okafor","","","2","4","52","shot","Washington Wizards","","","","","missed","Jump Shot","31-42","17","http://stats.nba.com/cvp.html?GameID=0021200001&GameEventID=210","","","","","","","","Okafor","","80"
"2","4","51.0","rebound","Cleveland Cavaliers","","","","","","Defensive","31-42","","","","","","","","","","","","","","","","","","Tristan","Thompson","","","2","4","51","rebound","Cleveland Cavaliers","","","","","","","31-42","","http://stats.nba.com/cvp.html?GameID=0021200001&GameEventID=211","","","","","","","","Thompson","","80"
"2","4","40.0","shot","Cleveland Cavaliers","","","2","","made","layup","31-44","1","242","42","Tristan","Thompson","","","","","","","","","","","","","Anderson","Varejao","","","2","4","40","shot","Cleveland Cavaliers","","","2","","made","Layup","31-44","1","http://stats.nba.com/cvp.html?GameID=0021200001&GameEventID=212","Thompson","","","","","","","Varejao","","86"
"2","4","18.0","shot","Washington Wizards","","","2","","missed","layup","31-44","1","248","59","","","","","Kyrie","Irving","","","","","","","","","Trevor","Booker","","","2","4","18","shot","Washington Wizards","","","","","missed","Layup","31-44","1","http://stats.nba.com/cvp.html?GameID=0021200001&GameEventID=213","","","Irving","","","","","Booker","","84"
"2","4","18.0","rebound","Washington Wizards","","","","","","Offensive","31-44","","","","","","","","","","","","","","","","","","","","","","2","4","18","rebound","Washington Wizards","","","","","","","31-44","","http://stats.nba.com/cvp.html?GameID=0021200001&GameEventID=214","","","","","","","","","","78"
"2","4","18.0","substitute","Washington Wizards","","","","","","","31-44","","","","","","","","","","Trevor","Ariza","","","Jordan","Crawford","","","","","","","2","4","18","substitute","Washington Wizards","","","","","","","31-44","","http://stats.nba.com/cvp.html?GameID=0021200001&GameEventID=216","","","","Ariza","","Crawford","","","","82"
"2","4","18.0","substitute","Washington Wizards","","","","","","","31-44","","","","","","","","","","Bradley","Beal","","","Martell","Webster","","","","","","","2","4","18","substitute","Washington Wizards","","","","","","","31-44","","http://stats.nba.com/cvp.html?GameID=0021200001&GameEventID=217","","","","Beal","","Webster","","","","82"
"2","4","16.0","shot","Washington Wizards","","","2","","missed","jumper","31-44","19","65","105","","","","","","","","","","","","","","","Bradley","Beal","","","2","4","16","shot","Washington Wizards","","","","","missed","Jump Shot","31-44","19","http://stats.nba.com/cvp.html?GameID=0021200001&GameEventID=218","","","","","","","","Beal","","80"
"2","4","15.0","rebound","Washington Wizards","","","","","","Offensive","31-44","","","","","","","","","","","","","","","","","","Trevor","Booker","","","2","4","15","rebound","Washington Wizards","","","","","","","31-44","","http://stats.nba.com/cvp.html?GameID=0021200001&GameEventID=219","","","","","","","","Booker","","80"
"2","4","13.0","shot","Washington Wizards","","","2","","missed","shot","31-44","7","202","106","","","","","","","","","","","","","","","Trevor","Booker","","","2","4","13","shot","Washington Wizards","","","","","missed","Jump Hook Shot","31-44","7","http://stats.nba.com/cvp.html?GameID=0021200001&GameEventID=220","","","","","","","","Booker","","80"
"2","4","12.0","rebound","Cleveland Cavaliers","","","","","","Defensive","31-44","","","","","","","","","","","","","","","","","","","","","","2","4","12","rebound","Cleveland Cavaliers","","","","","","","31-44","","http://stats.nba.com/cvp.html?GameID=0021200001&GameEventID=221","","","","","","","","","","78"
"2","4","10.0","turnover","Cleveland Cavaliers","","","","lost ball","","","31-44","","","","","","","","","","","","","","","","","","Kyrie","Irving","Trevor","Ariza","2","4","10","turnover","Cleveland Cavaliers","","","","Lost Ball","","","31-44","","http://stats.nba.com/cvp.html?GameID=0021200001&GameEventID=222","","","","","","","","Irving","Ariza","82"
"2","3","51.0","shot","Washington Wizards","","","2","","missed","driving layup","31-44","2","237","61","","","","","","","","","","","","","","","Trevor","Ariza","","","2","3","51","shot","Washington Wizards","","","","","missed","Driving Layup","31-44","2","http://stats.nba.com/cvp.html?GameID=0021200001&GameEventID=223","","","","","","","","Ariza","","80"
"2","3","49.0","rebound","Cleveland Cavaliers","","","","","","Defensive","31-44","","","","","","","","","","","","","","","","","","Anderson","Varejao","","","2","3","49","rebound","Cleveland Cavaliers","","","","","","","31-44","","http://stats.nba.com/cvp.html?GameID=0021200001&GameEventID=224","","","","","","","","Varejao","","80"
"2","3","33.0","shot","Cleveland Cavaliers","","","3","","missed","jumper","31-44","25","104","256","","","","","","","","","","","","","","","Dion","Waiters","","","2","3","33","shot","Cleveland Cavaliers","","","","","missed","3PT Jump Shot","31-44","25","http://stats.nba.com/cvp.html?GameID=0021200001&GameEventID=225","","","","","","","","Waiters","","80"
"2","3","32.0","rebound","Cleveland Cavaliers","","","","","","Offensive","31-44","","","","","","","","","","","","","","","","","","","","","","2","3","32","rebound","Cleveland Cavaliers","","","","","","","31-44","","http://stats.nba.com/cvp.html?GameID=0021200001&GameEventID=226","","","","","","","","","","78"
"2","3","32.0","foul","Cleveland Cavaliers","","","","","","Loose ball","31-44","","","","","","","","","","","","","","","","Anderson","Varejao","Trevor","Booker","","","2","3","32","foul","Washington Wizards","","","","","","Loose ball","31-44","","http://stats.nba.com/cvp.html?GameID=0021200001&GameEventID=227","","","","","","","","Booker","","73"
"2","3","32.0","substitute","Washington Wizards","","","","","","","31-44","","","","","","","","","","Jan","Vesely","","","Trevor","Booker","","","","","","","2","3","32","substitute","Washington Wizards","","","","","","","31-44","","http://stats.nba.com/cvp.html?GameID=0021200001&GameEventID=228","","","","Vesely","","Booker","","","","82"
"2","3","10.0","shot","Cleveland Cavaliers","","","2","","made","jumper","31-46","18","71","64","Tristan","Thompson","","","","","","","","","","","","","Dion","Waiters","","","2","3","10","shot","Cleveland Cavaliers","","","2","","made","Jump Shot","31-46","18","http://stats.nba.com/cvp.html?GameID=0021200001&GameEventID=229","Thompson","","","","","","","Waiters","","84"
"2","2","48.0","shot","Washington Wizards","","","2","","made","jumper","33-46","6","229","108","Trevor","Ariza","","","","","","","","","","","","","Emeka","Okafor","","","2","2","48","shot","Washington Wizards","","","2","","made","Jump Shot","33-46","6","http://stats.nba.com/cvp.html?GameID=0021200001&GameEventID=230","Ariza","","","","","","","Okafor","","84"
"2","2","24.0","shot","Cleveland Cavaliers","","","3","","missed","jumper","33-46","24","18","105","","","","","","","","","","","","","","","Alonzo","Gee","","","2","2","24","shot","Cleveland Cavaliers","","","","","missed","3PT Jump Shot","33-46","24","http://stats.nba.com/cvp.html?GameID=0021200001&GameEventID=231","","","","","","","","Gee","","80"
"2","2","23.0","rebound","Washington Wizards","","","","","","Defensive","33-46","","","","","","","","","","","","","","","","","","Bradley","Beal","","","2","2","23","rebound","Washington Wizards","","","","","","","33-46","","http://stats.nba.com/cvp.html?GameID=0021200001&GameEventID=232","","","","","","","","Beal","","80"
"2","2","21.0","foul","Washington Wizards","","","","","","Personal","33-46","","","","","","","","","","","","","","","","Bradley","Beal","Kyrie","Irving","","","2","2","21","foul","Cleveland Cavaliers","","","","","","Personal","33-46","","http://stats.nba.com/cvp.html?GameID=0021200001&GameEventID=233","","","","","","","","Irving","","73"
"2","2","21.0","timeout","Washington Wizards","","","","","","full","33-46","","","","","","","","","","","","","","","","","","","","","","2","2","21","timeout","Washington Wizards","","","","","","","33-46","","http://stats.nba.com/cvp.html?GameID=0021200001&GameEventID=234","","","","","","","","","","78"
"2","2","21.0","substitute","Cleveland Cavaliers","","","","","","","33-46","","","","","","","","","","Donald","Sloan","","","Kyrie","Irving","","","","","","","2","2","21","substitute","Cleveland Cavaliers","","","","","","","33-46","","http://stats.nba.com/cvp.html?GameID=0021200001&GameEventID=237","","","","Sloan","","Irving","","","","82"
"2","2","21.0","free throw","Washington Wizards","2","1","","foul","made","","34-46","","","","","","","","","","","","","","","","","","Bradley","Beal","","","2","2","21","free throw","Washington Wizards","2","1","1","foul","made","","34-46","","http://stats.nba.com/cvp.html?GameID=0021200001&GameEventID=239","","","","","","","","Beal","","80"
"2","2","21.0","free throw","Washington Wizards","2","2","","foul","made","","35-46","","","","","","","","","","","","","","","","","","Bradley","Beal","","","2","2","21","free throw","Washington Wizards","2","2","1","foul","made","","35-46","","http://stats.nba.com/cvp.html?GameID=0021200001&GameEventID=241","","","","","","","","Beal","","80"
"2","2","07.0","shot","Cleveland Cavaliers","","","2","","missed","shot","35-46","1","243","54","","","","","Jan","Vesely","","","","","","","","","Dion","Waiters","","","2","2","07","shot","Cleveland Cavaliers","","","","","missed","Dunk","35-46","1","http://stats.nba.com/cvp.html?GameID=0021200001&GameEventID=244","","","Vesely","","","","","Waiters","","82"
"2","2","06.0","rebound","Washington Wizards","","","","","","Defensive","35-46","","","","","","","","","","","","","","","","","","Bradley","Beal","","","2","2","06","rebound","Washington Wizards","","","","","","","35-46","","http://stats.nba.com/cvp.html?GameID=0021200001&GameEventID=245","","","","","","","","Beal","","80"
"2","2","03.0","shot","Washington Wizards","","","2","","made","dunk","37-46","","251","48","Bradley","Beal","","","","","","","","","","","","","Trevor","Ariza","","","2","2","03","shot","Washington Wizards","","","2","","made","Dunk","37-46","","http://stats.nba.com/cvp.html?GameID=0021200001&GameEventID=246","Beal","","","","","","","Ariza","","84"
"2","1","41.0","violation","Washington Wizards","","","","kicked ball","","","37-46","","","","","","","","","","","","","","","","","","Emeka","Okafor","","","2","1","41","violation","Washington Wizards","","","","Kicked Ball","","","37-46","","http://stats.nba.com/cvp.html?GameID=0021200001&GameEventID=247","","","","","","","","Okafor","","80"
"2","1","30.0","shot","Cleveland Cavaliers","","","2","","made","jumper","37-48","5","252","98","","","","","","","","","","","","","","","Donald","Sloan","","","2","1","30","shot","Cleveland Cavaliers","","","2","","made","Jump Shot","37-48","5","http://stats.nba.com/cvp.html?GameID=0021200001&GameEventID=248","","","","","","","","Sloan","","82"
"2","1","05.0","shot","Washington Wizards","","","2","","missed","jumper","37-48","16","90","80","","","","","","","","","","","","","","","Emeka","Okafor","","","2","1","05","shot","Washington Wizards","","","","","missed","Jump Shot","37-48","16","http://stats.nba.com/cvp.html?GameID=0021200001&GameEventID=249","","","","","","","","Okafor","","80"
"2","1","04.0","rebound","Washington Wizards","","","","","","Offensive","37-48","","","","","","","","","","","","","","","","","","Trevor","Ariza","","","2","1","04","rebound","Washington Wizards","","","","","","","37-48","","http://stats.nba.com/cvp.html?GameID=0021200001&GameEventID=250","","","","","","","","Ariza","","80"
"2","1","03.0","foul","Washington Wizards","","","","","","Shooting","37-48","","","","","","","","","","","","","","","","Trevor","Ariza","Tristan","Thompson","","","2","1","03","foul","Cleveland Cavaliers","","","","","","Shooting","37-48","","http://stats.nba.com/cvp.html?GameID=0021200001&GameEventID=252","","","","","","","","Thompson","","73"
"2","1","03.0","free throw","Washington Wizards","2","1","","foul","missed","","37-48","","","","","","","","","","","","","","","","","","Trevor","Ariza","","","2","1","03","free throw","Washington Wizards","2","1","","foul","missed","","37-48","","http://stats.nba.com/cvp.html?GameID=0021200001&GameEventID=253","","","","","","","","Ariza","","82"
"2","1","03.0","rebound","Washington Wizards","","","","","","Offensive","37-48","","","","","","","","","","","","","","","","","","","","","","2","1","03","rebound","Washington Wizards","","","","","","","37-48","","http://stats.nba.com/cvp.html?GameID=0021200001&GameEventID=254","","","","","","","","","","78"
"2","1","03.0","free throw","Washington Wizards","2","2","","foul","made","","38-48","","","","","","","","","","","","","","","","","","Trevor","Ariza","","","2","1","03","free throw","Washington Wizards","2","2","1","foul","made","","38-48","","http://stats.nba.com/cvp.html?GameID=0021200001&GameEventID=255","","","","","","","","Ariza","","80"
"2","0","44.9","turnover","Cleveland Cavaliers","","","","bad pass","","","38-48","","","","","","","","","","","","","","","","","","Donald","Sloan","Bradley","Beal","2","0","44","turnover","Cleveland Cavaliers","","","","Bad Pass","","","38-48","","http://stats.nba.com/cvp.html?GameID=0021200001&GameEventID=258","","","","","","","","Sloan","Beal","78"
"2","0","37.9","shot","Washington Wizards","","","2","","missed","layup","38-48","1","256","40","","","","","","","","","","","","","","","Bradley","Beal","","","2","0","37","shot","Washington Wizards","","","","","missed","Layup","38-48","1","http://stats.nba.com/cvp.html?GameID=0021200001&GameEventID=259","","","","","","","","Beal","","78"
"2","0","36.9","rebound","Washington Wizards","","","","","","Offensive","38-48","","","","","","","","","","","","","","","","","","Jan","Vesely","","","2","0","36","rebound","Washington Wizards","","","","","","","38-48","","http://stats.nba.com/cvp.html?GameID=0021200001&GameEventID=260","","","","","","","","Vesely","","76"
"2","0","35.9","shot","Washington Wizards","","","2","","missed","layup","38-48","1","252","40","","","","","Anderson","Varejao","","","","","","","","","Jan","Vesely","","","2","0","35","shot","Washington Wizards","","","","","missed","Layup","38-48","1","http://stats.nba.com/cvp.html?GameID=0021200001&GameEventID=261","","","Varejao","","","","","Vesely","","80"
"2","0","35.0","rebound","Cleveland Cavaliers","","","","","","Defensive","38-48","","","","","","","","","","","","","","","","","","Anderson","Varejao","","","2","0","35","rebound","Cleveland Cavaliers","","","","","","","38-48","","http://stats.nba.com/cvp.html?GameID=0021200001&GameEventID=262","","","","","","","","Varejao","","80"
"2","0","33.3","foul","Cleveland Cavaliers","","","","","","Shooting","38-48","","","","","","","","","","","","","","","","Dion","Waiters","Emeka","Okafor","","","2","0","33","foul","Washington Wizards","","","","","","Shooting","38-48","","http://stats.nba.com/cvp.html?GameID=0021200001&GameEventID=263","","","","","","","","Okafor","","71"
"2","0","33.3","free throw","Cleveland Cavaliers","2","1","","foul","made","","38-49","","","","","","","","","","","","","","","","","","Dion","Waiters","","","2","0","33","free throw","Cleveland Cavaliers","2","1","1","foul","made","","38-49","","http://stats.nba.com/cvp.html?GameID=0021200001&GameEventID=264","","","","","","","","Waiters","","78"
"2","0","33.3","free throw","Cleveland Cavaliers","2","2","","foul","made","","38-50","","","","","","","","","","","","","","","","","","Dion","Waiters","","","2","0","33","free throw","Cleveland Cavaliers","2","2","1","foul","made","","38-50","","http://stats.nba.com/cvp.html?GameID=0021200001&GameEventID=266","","","","","","","","Waiters","","78"
"2","0","20.5","foul","Washington Wizards","","","","","","Personal","38-50","","","","","","","","","","","","","","","","Jan","Vesely","Alonzo","Gee","","","2","0","20","foul","Cleveland Cavaliers","","","","","","Personal","38-50","","http://stats.nba.com/cvp.html?GameID=0021200001&GameEventID=268","","","","","","","","Gee","","71"
"2","0","20.5","free throw","Washington Wizards","2","1","","foul","missed","","38-50","","","","","","","","","","","","","","","","","","Jan","Vesely","","","2","0","20","free throw","Washington Wizards","2","1","","foul","missed","","38-50","","http://stats.nba.com/cvp.html?GameID=0021200001&GameEventID=269","","","","","","","","Vesely","","80"
"2","0","20.5","rebound","Washington Wizards","","","","","","Offensive","38-50","","","","","","","","","","","","","","","","","","","","","","2","0","20","rebound","Washington Wizards","","","","","","","38-50","","http://stats.nba.com/cvp.html?GameID=0021200001&GameEventID=270","","","","","","","","","","76"
"2","0","20.5","free throw","Washington Wizards","2","2","","foul","made","","39-50","","","","","","","","","","","","","","","","","","Jan","Vesely","","","2","0","20","free throw","Washington Wizards","2","2","1","foul","made","","39-50","","http://stats.nba.com/cvp.html?GameID=0021200001&GameEventID=271","","","","","","","","Vesely","","78"
"3","11","35.0","shot","Cleveland Cavaliers","","","2","","missed","jumper","39-50","10","157","92","","","","","","","","","","","","","","","Kyrie","Irving","","","3","11","35","shot","Cleveland Cavaliers","","","","","missed","Jump Bank Shot","39-50","10","http://stats.nba.com/cvp.html?GameID=0021200001&GameEventID=276","","","","","","","","Irving","","80"
"3","11","33.0","rebound","Washington Wizards","","","","","","Defensive","39-50","","","","","","","","","","","","","","","","","","","","","","3","11","33","rebound","Washington Wizards","","","","","","","39-50","","http://stats.nba.com/cvp.html?GameID=0021200001&GameEventID=277","","","","","","","","","","78"
"3","11","18.0","shot","Washington Wizards","","","2","","made","layup","41-50","1","248","57","Bradley","Beal","","","","","","","","","","","","","Trevor","Booker","","","3","11","18","shot","Washington Wizards","","","2","","made","Layup","41-50","1","http://stats.nba.com/cvp.html?GameID=0021200001&GameEventID=278","Beal","","","","","","","Booker","","86"
"3","11","00.0","shot","Cleveland Cavaliers","","","3","","made","jumper","41-53","25","409","247","Anderson","Varejao","","","","","","","","","","","","","Dion","Waiters","","","3","11","00","shot","Cleveland Cavaliers","","","3","","made","3PT Jump Shot","41-53","25","http://stats.nba.com/cvp.html?GameID=0021200001&GameEventID=279","Varejao","","","","","","","Waiters","","84"
"3","10","40.0","shot","Washington Wizards","","","2","","missed","jumper","41-53","17","97","122","","","","","","","","","","","","","","","Trevor","Booker","","","3","10","40","shot","Washington Wizards","","","","","missed","Jump Shot","41-53","17","http://stats.nba.com/cvp.html?GameID=0021200001&GameEventID=280","","","","","","","","Booker","","80"
"3","10","39.0","rebound","Cleveland Cavaliers","","","","","","Defensive","41-53","","","","","","","","","","","","","","","","","","Anderson","Varejao","","","3","10","39","rebound","Cleveland Cavaliers","","","","","","","41-53","","http://stats.nba.com/cvp.html?GameID=0021200001&GameEventID=281","","","","","","","","Varejao","","80"
"3","10","17.0","foul","Cleveland Cavaliers","","","","","","Shooting","41-53","","","","","","","","","","","","","","","","Tristan","Thompson","Trevor","Booker","","","3","10","17","foul","Washington Wizards","","","","","","Shooting","41-53","","http://stats.nba.com/cvp.html?GameID=0021200001&GameEventID=282","","","","","","","","Booker","","73"
"3","10","17.0","free throw","Cleveland Cavaliers","2","1","","foul","missed","","41-53","","","","","","","","","","","","","","","","","","Tristan","Thompson","","","3","10","17","free throw","Cleveland Cavaliers","2","1","","foul","missed","","41-53","","http://stats.nba.com/cvp.html?GameID=0021200001&GameEventID=283","","","","","","","","Thompson","","82"
"3","10","17.0","rebound","Cleveland Cavaliers","","","","","","Offensive","41-53","","","","","","","","","","","","","","","","","","","","","","3","10","17","rebound","Cleveland Cavaliers","","","","","","","41-53","","http://stats.nba.com/cvp.html?GameID=0021200001&GameEventID=284","","","","","","","","","","78"
"3","10","17.0","substitute","Washington Wizards","","","","","","","41-53","","","","","","","","","","Jan","Vesely","","","Trevor","Booker","","","","","","","3","10","17","substitute","Washington Wizards","","","","","","","41-53","","http://stats.nba.com/cvp.html?GameID=0021200001&GameEventID=285","","","","Vesely","","Booker","","","","82"
"3","10","17.0","free throw","Cleveland Cavaliers","2","2","","foul","made","","41-54","","","","","","","","","","","","","","","","","","Tristan","Thompson","","","3","10","17","free throw","Cleveland Cavaliers","2","2","1","foul","made","","41-54","","http://stats.nba.com/cvp.html?GameID=0021200001&GameEventID=286","","","","","","","","Thompson","","80"
"3","10","01.0","shot","Washington Wizards","","","2","","missed","jumper","41-54","21","76","160","","","","","","","","","","","","","","","Trevor","Ariza","","","3","10","01","shot","Washington Wizards","","","","","missed","Jump Shot","41-54","21","http://stats.nba.com/cvp.html?GameID=0021200001&GameEventID=288","","","","","","","","Ariza","","80"
"3","10","00.0","rebound","Cleveland Cavaliers","","","","","","Defensive","41-54","","","","","","","","","","","","","","","","","","","","","","3","10","00","rebound","Cleveland Cavaliers","","","","","","","41-54","","http://stats.nba.com/cvp.html?GameID=0021200001&GameEventID=289","","","","","","","","","","78"
"3","10","00.0","foul","Cleveland Cavaliers","","","","","","Loose ball","41-54","","","","","","","","","","","","","","","","Anderson","Varejao","Jan","Vesely","","","3","10","00","foul","Washington Wizards","","","","","","Loose ball","41-54","","http://stats.nba.com/cvp.html?GameID=0021200001&GameEventID=290","","","","","","","","Vesely","","73"
"3","9","37.0","shot","Cleveland Cavaliers","","","2","","made","shot","41-56","15","104","72","","","","","","","","","","","","","","","Kyrie","Irving","","","3","9","37","shot","Cleveland Cavaliers","","","2","","made","Turnaround Jump Shot","41-56","15","http://stats.nba.com/cvp.html?GameID=0021200001&GameEventID=291","","","","","","","","Irving","","82"
"3","9","19.0","shot","Washington Wizards","","","3","","made","jumper","44-56","26","75","248","Trevor","Ariza","","","","","","","","","","","","","A.J.","Price","","","3","9","19","shot","Washington Wizards","","","3","","made","3PT Jump Shot","44-56","26","http://stats.nba.com/cvp.html?GameID=0021200001&GameEventID=292","Ariza","","","","","","","Price","","84"
"3","9","19.0","foul","Washington Wizards","","","","","","Shooting","44-56","","","","","","","","","","","","","","","","A.J.","Price","Alonzo","Gee","","","3","9","19","foul","Cleveland Cavaliers","","","","","","Shooting","44-56","","http://stats.nba.com/cvp.html?GameID=0021200001&GameEventID=293","","","","","","","","Gee","","73"
"3","9","19.0","free throw","Washington Wizards","1","1","","foul","made","","45-56","","","","","","","","","","","","","","","","","","A.J.","Price","","","3","9","19","free throw","Washington Wizards","1","1","1","foul","made","","45-56","","http://stats.nba.com/cvp.html?GameID=0021200001&GameEventID=294","","","","","","","","Price","","80"
"3","9","00.0","shot","Cleveland Cavaliers","","","2","","missed","layup","45-56","1","256","51","","","","","","","","","","","","","","","Dion","Waiters","","","3","9","00","shot","Cleveland Cavaliers","","","","","missed","Layup","45-56","1","http://stats.nba.com/cvp.html?GameID=0021200001&GameEventID=296","","","","","","","","Waiters","","82"
"3","8","58.0","rebound","Cleveland Cavaliers","","","","","","Offensive","45-56","","","","","","","","","","","","","","","","","","Anderson","Varejao","","","3","8","58","rebound","Cleveland Cavaliers","","","","","","","45-56","","http://stats.nba.com/cvp.html?GameID=0021200001&GameEventID=297","","","","","","","","Varejao","","80"
"3","8","55.0","shot","Cleveland Cavaliers","","","3","","made","jumper","45-59","25","218","297","Anderson","Varejao","","","","","","","","","","","","","Kyrie","Irving","","","3","8","55","shot","Cleveland Cavaliers","","","3","","made","3PT Jump Shot","45-59","25","http://stats.nba.com/cvp.html?GameID=0021200001&GameEventID=298","Varejao","","","","","","","Irving","","84"
"3","8","36.0","turnover","Washington Wizards","","","","lost ball","","","45-59","","","","","","","","","","","","","","","","","","Bradley","Beal","Dion","Waiters","3","8","36","turnover","Washington Wizards","","","","Lost Ball","","","45-59","","http://stats.nba.com/cvp.html?GameID=0021200001&GameEventID=299","","","","","","","","Beal","Waiters","82"
"3","8","33.0","shot","Cleveland Cavaliers","","","2","","made","dunk","45-61","1","256","62","","","","","","","","","","","","","","","Dion","Waiters","","","3","8","33","shot","Cleveland Cavaliers","","","2","","made","Dunk","45-61","1","http://stats.nba.com/cvp.html?GameID=0021200001&GameEventID=300","","","","","","","","Waiters","","84"
"3","8","33.0","timeout","Washington Wizards","","","","","","full","45-61","","","","","","","","","","","","","","","","","","","","","","3","8","33","timeout","Washington Wizards","","","","","","","45-61","","http://stats.nba.com/cvp.html?GameID=0021200001&GameEventID=301","","","","","","","","","","78"
"3","8","33.0","substitute","Washington Wizards","","","","","","","45-61","","","","","","","","","","Jordan","Crawford","","","Bradley","Beal","","","","","","","3","8","33","substitute","Washington Wizards","","","","","","","45-61","","http://stats.nba.com/cvp.html?GameID=0021200001&GameEventID=304","","","","Crawford","","Beal","","","","82"
