"href","period","score","team","text","time"
http://stats.nba.com/cvp.html?GameID=0021200001&GameEventID=437,4,[ 76 - 74 ],Washington Wizards,Pargo 24' 3PT Jump Shot (7 PTS) (Singleton 1 AST),8:12
http://stats.nba.com/cvp.html?GameID=0021200001&GameEventID=438,4,,Cleveland Cavaliers,Gee OFF.Foul (P4),7:52
http://stats.nba.com/cvp.html?GameID=0021200001&GameEventID=439,4,,Cleveland Cavaliers,Gee Foul Turnover (P3.T17),7:52
http://stats.nba.com/cvp.html?GameID=0021200001&GameEventID=440,4,,Cleveland Cavaliers,SUB: Irving FOR Sloan,7:52
http://stats.nba.com/cvp.html?GameID=0021200001&GameEventID=441,4,,Washington Wizards,Pargo Bad Pass Turnover (P1.T12),7:34
http://stats.nba.com/cvp.html?GameID=0021200001&GameEventID=442,4,,Cleveland Cavaliers,SUB: Waiters FOR Gibson,7:34
http://stats.nba.com/cvp.html?GameID=0021200001&GameEventID=443,4,,Cleveland Cavaliers,SUB: Thompson FOR Walton,7:34
http://stats.nba.com/cvp.html?GameID=0021200001&GameEventID=444,4,,Washington Wizards,Pargo P.FOUL (P2.T1),7:18
http://stats.nba.com/cvp.html?GameID=0021200001&GameEventID=445,4,,Cleveland Cavaliers,MISS Varejao 2' Finger Roll Layup,7:14
http://stats.nba.com/cvp.html?GameID=0021200001&GameEventID=446,4,,Cleveland Cavaliers,Thompson REBOUND (Off:3 Def:5),7:13
http://stats.nba.com/cvp.html?GameID=0021200001&GameEventID=447,4,,Washington Wizards,Barron P.FOUL (P1.T2),7:12
http://stats.nba.com/cvp.html?GameID=0021200001&GameEventID=448,4,[ 76 - 77 ],Cleveland Cavaliers,Waiters 25' 3PT Jump Shot (16 PTS) (Gee 2 AST),7:00
http://stats.nba.com/cvp.html?GameID=0021200001&GameEventID=451,4,,Washington Wizards,Pargo L.B.FOUL (P3.T3),7:00
http://stats.nba.com/cvp.html?GameID=0021200001&GameEventID=452,4,[ 76 - 78 ],Cleveland Cavaliers,Varejao Free Throw 1 of 1 (7 PTS),7:00
http://stats.nba.com/cvp.html?GameID=0021200001&GameEventID=455,4,[ 78 - 78 ],Washington Wizards,Crawford 10' Step Back Jump Shot (9 PTS),6:35
http://stats.nba.com/cvp.html?GameID=0021200001&GameEventID=457,4,,Cleveland Cavaliers,MISS Gee 14' Jump Shot,6:12
http://stats.nba.com/cvp.html?GameID=0021200001&GameEventID=457,4,,Washington Wizards,Barron BLOCK (1 BLK),6:12
http://stats.nba.com/cvp.html?GameID=0021200001&GameEventID=458,4,,Washington Wizards,Pargo REBOUND (Off:0 Def:1),6:10
http://stats.nba.com/cvp.html?GameID=0021200001&GameEventID=459,4,,Washington Wizards,MISS Crawford 24' 3PT Jump Shot,6:03
http://stats.nba.com/cvp.html?GameID=0021200001&GameEventID=460,4,,Cleveland Cavaliers,Irving REBOUND (Off:0 Def:3),6:02
http://stats.nba.com/cvp.html?GameID=0021200001&GameEventID=461,4,[ 78 - 80 ],Cleveland Cavaliers,Irving 1' Driving Layup (27 PTS),5:54
http://stats.nba.com/cvp.html?GameID=0021200001&GameEventID=462,4,,Washington Wizards,Wizards Timeout: Regular (Reg.4 Short 0),5:51
http://stats.nba.com/cvp.html?GameID=0021200001&GameEventID=465,4,,Washington Wizards,SUB: Price FOR Pargo,5:51
http://stats.nba.com/cvp.html?GameID=0021200001&GameEventID=466,4,[ 80 - 80 ],Washington Wizards,Webster  Finger Roll Layup (9 PTS),5:31
http://stats.nba.com/cvp.html?GameID=0021200001&GameEventID=467,4,,Cleveland Cavaliers,MISS Irving 27' 3PT Jump Shot,5:10
http://stats.nba.com/cvp.html?GameID=0021200001&GameEventID=468,4,,Washington Wizards,Barron REBOUND (Off:2 Def:4),5:09
http://stats.nba.com/cvp.html?GameID=0021200001&GameEventID=469,4,,Washington Wizards,MISS Price 8' Running Jump Shot,5:00
http://stats.nba.com/cvp.html?GameID=0021200001&GameEventID=470,4,,Cleveland Cavaliers,Irving REBOUND (Off:0 Def:4),4:57
http://stats.nba.com/cvp.html?GameID=0021200001&GameEventID=471,4,,Cleveland Cavaliers,MISS Waiters 25' 3PT Jump Shot,4:50
http://stats.nba.com/cvp.html?GameID=0021200001&GameEventID=473,4,,Cleveland Cavaliers,Gee REBOUND (Off:2 Def:0),4:48
http://stats.nba.com/cvp.html?GameID=0021200001&GameEventID=472,4,[ 80 - 82 ],Cleveland Cavaliers,Gee 1' Tip Shot (4 PTS),4:48
http://stats.nba.com/cvp.html?GameID=0021200001&GameEventID=474,4,,Washington Wizards,MISS Singleton 15' Jump Shot,4:30
http://stats.nba.com/cvp.html?GameID=0021200001&GameEventID=475,4,,Washington Wizards,Crawford REBOUND (Off:1 Def:2),4:30
http://stats.nba.com/cvp.html?GameID=0021200001&GameEventID=476,4,,Washington Wizards,MISS Crawford 1' Layup,4:27
http://stats.nba.com/cvp.html?GameID=0021200001&GameEventID=477,4,,Cleveland Cavaliers,Varejao REBOUND (Off:12 Def:10),4:24
http://stats.nba.com/cvp.html?GameID=0021200001&GameEventID=478,4,,Cleveland Cavaliers,Irving OFF.Foul (P4),4:20
http://stats.nba.com/cvp.html?GameID=0021200001&GameEventID=479,4,,Cleveland Cavaliers,Irving Foul Turnover (P4.T18),4:20
http://stats.nba.com/cvp.html?GameID=0021200001&GameEventID=480,4,,Washington Wizards,SUB: Beal FOR Crawford,4:20
http://stats.nba.com/cvp.html?GameID=0021200001&GameEventID=481,4,,Washington Wizards,MISS Price 19' Jump Shot,3:58
http://stats.nba.com/cvp.html?GameID=0021200001&GameEventID=482,4,,Washington Wizards,Barron REBOUND (Off:3 Def:4),3:57
http://stats.nba.com/cvp.html?GameID=0021200001&GameEventID=483,4,,Washington Wizards,MISS Price 20' Jump Shot,3:56
http://stats.nba.com/cvp.html?GameID=0021200001&GameEventID=484,4,,Washington Wizards,Wizards Rebound,3:56
http://stats.nba.com/cvp.html?GameID=0021200001&GameEventID=485,4,,Washington Wizards,Wizards Turnover: Shot Clock (T#13),3:56
http://stats.nba.com/cvp.html?GameID=0021200001&GameEventID=487,4,,Washington Wizards,Singleton S.FOUL (P2.T4),3:38
http://stats.nba.com/cvp.html?GameID=0021200001&GameEventID=488,4,[ 80 - 83 ],Cleveland Cavaliers,Varejao Free Throw 1 of 2 (8 PTS),3:38
http://stats.nba.com/cvp.html?GameID=0021200001&GameEventID=490,4,[ 80 - 84 ],Cleveland Cavaliers,Varejao Free Throw 2 of 2 (9 PTS),3:38
http://stats.nba.com/cvp.html?GameID=0021200001&GameEventID=492,4,,Cleveland Cavaliers,Gee P.FOUL (P5.T3),3:29
http://stats.nba.com/cvp.html?GameID=0021200001&GameEventID=493,4,,Washington Wizards,MISS Price 25' 3PT Jump Shot,3:21
http://stats.nba.com/cvp.html?GameID=0021200001&GameEventID=494,4,,Cleveland Cavaliers,Thompson REBOUND (Off:3 Def:6),3:19
http://stats.nba.com/cvp.html?GameID=0021200001&GameEventID=495,4,,Cleveland Cavaliers,Thompson Lost Ball Turnover (P2.T19),3:17
http://stats.nba.com/cvp.html?GameID=0021200001&GameEventID=495,4,,Washington Wizards,Singleton STEAL (1 STL),3:17
http://stats.nba.com/cvp.html?GameID=0021200001&GameEventID=496,4,,Washington Wizards,MISS Price 25' 3PT Jump Shot,3:07
http://stats.nba.com/cvp.html?GameID=0021200001&GameEventID=497,4,,Cleveland Cavaliers,Waiters REBOUND (Off:0 Def:1),3:06
http://stats.nba.com/cvp.html?GameID=0021200001&GameEventID=499,4,,Cleveland Cavaliers,Waiters Lost Ball Turnover (P2.T20),3:05
http://stats.nba.com/cvp.html?GameID=0021200001&GameEventID=499,4,,Washington Wizards,Barron STEAL (1 STL),3:05
http://stats.nba.com/cvp.html?GameID=0021200001&GameEventID=498,4,,Cleveland Cavaliers,Jump Ball Waiters vs. Barron: Tip to Price,3:05
http://stats.nba.com/cvp.html?GameID=0021200001&GameEventID=500,4,,Washington Wizards,MISS Beal 25' 3PT Jump Shot,2:51
http://stats.nba.com/cvp.html?GameID=0021200001&GameEventID=501,4,,Cleveland Cavaliers,Irving REBOUND (Off:0 Def:5),2:50
http://stats.nba.com/cvp.html?GameID=0021200001&GameEventID=502,4,[ 80 - 86 ],Cleveland Cavaliers,Irving 21' Jump Shot (29 PTS),2:34
http://stats.nba.com/cvp.html?GameID=0021200001&GameEventID=503,4,[ 82 - 86 ],Washington Wizards,Barron 1' Reverse Layup (8 PTS) (Singleton 2 AST),2:15
http://stats.nba.com/cvp.html?GameID=0021200001&GameEventID=504,4,,Cleveland Cavaliers,Thompson S.FOUL (P2.T4),2:15
http://stats.nba.com/cvp.html?GameID=0021200001&GameEventID=507,4,,Washington Wizards,SUB: Crawford FOR Price,2:15
http://stats.nba.com/cvp.html?GameID=0021200001&GameEventID=508,4,,Washington Wizards,SUB: Ariza FOR Webster,2:15
http://stats.nba.com/cvp.html?GameID=0021200001&GameEventID=510,4,,Washington Wizards,MISS Barron Free Throw 1 of 1,2:15
http://stats.nba.com/cvp.html?GameID=0021200001&GameEventID=512,4,,Cleveland Cavaliers,Gee REBOUND (Off:2 Def:1),2:14
http://stats.nba.com/cvp.html?GameID=0021200001&GameEventID=513,4,[ 82 - 88 ],Cleveland Cavaliers,Thompson 1' Dunk (7 PTS) (Varejao 8 AST),2:00
http://stats.nba.com/cvp.html?GameID=0021200001&GameEventID=514,4,,Cleveland Cavaliers,Varejao S.FOUL (P4.PN),1:49
http://stats.nba.com/cvp.html?GameID=0021200001&GameEventID=515,4,[ 83 - 88 ],Washington Wizards,Crawford Free Throw 1 of 2 (10 PTS),1:49
http://stats.nba.com/cvp.html?GameID=0021200001&GameEventID=517,4,[ 84 - 88 ],Washington Wizards,Crawford Free Throw 2 of 2 (11 PTS),1:49
http://stats.nba.com/cvp.html?GameID=0021200001&GameEventID=519,4,[ 84 - 90 ],Cleveland Cavaliers,Thompson 1' Dunk (9 PTS) (Varejao 9 AST),1:28
http://stats.nba.com/cvp.html?GameID=0021200001&GameEventID=520,4,,Washington Wizards,MISS Singleton 26' 3PT Jump Shot,1:17
http://stats.nba.com/cvp.html?GameID=0021200001&GameEventID=521,4,,Washington Wizards,Singleton REBOUND (Off:2 Def:2),1:15
http://stats.nba.com/cvp.html?GameID=0021200001&GameEventID=522,4,,Washington Wizards,MISS Crawford 26' 3PT Jump Shot,1:04
http://stats.nba.com/cvp.html?GameID=0021200001&GameEventID=523,4,,Cleveland Cavaliers,Irving REBOUND (Off:0 Def:6),1:03
http://stats.nba.com/cvp.html?GameID=0021200001&GameEventID=525,4,[ 84 - 92 ],Cleveland Cavaliers,Thompson 1' Dunk (11 PTS) (Irving 3 AST),0:50
http://stats.nba.com/cvp.html?GameID=0021200001&GameEventID=526,4,,Washington Wizards,Wizards Timeout: Regular (Reg.5 Short 0),0:50
http://stats.nba.com/cvp.html?GameID=0021200001&GameEventID=530,4,,Washington Wizards,MISS Barron 9' Jump Bank Shot,0:41
http://stats.nba.com/cvp.html?GameID=0021200001&GameEventID=532,4,,Washington Wizards,Barron REBOUND (Off:4 Def:4),0:40
http://stats.nba.com/cvp.html?GameID=0021200001&GameEventID=531,4,,Washington Wizards,MISS Barron 2' Tip Shot,0:40
http://stats.nba.com/cvp.html?GameID=0021200001&GameEventID=533,4,,Cleveland Cavaliers,Thompson REBOUND (Off:3 Def:7),0:39
http://stats.nba.com/cvp.html?GameID=0021200001&GameEventID=534,4,,Washington Wizards,Barron P.FOUL (P2.PN),0:39
http://stats.nba.com/cvp.html?GameID=0021200001&GameEventID=535,4,,Cleveland Cavaliers,MISS Thompson Free Throw 1 of 2,0:39
http://stats.nba.com/cvp.html?GameID=0021200001&GameEventID=536,4,,Cleveland Cavaliers,CAVALIERS Rebound,0:39
http://stats.nba.com/cvp.html?GameID=0021200001&GameEventID=537,4,[ 84 - 93 ],Cleveland Cavaliers,Thompson Free Throw 2 of 2 (12 PTS),0:39
http://stats.nba.com/cvp.html?GameID=0021200001&GameEventID=540,4,,Washington Wizards,MISS Beal 25' 3PT Jump Shot,0:29
http://stats.nba.com/cvp.html?GameID=0021200001&GameEventID=541,4,,Cleveland Cavaliers,Varejao REBOUND (Off:12 Def:11),0:28
http://stats.nba.com/cvp.html?GameID=0021200001&GameEventID=542,4,,Washington Wizards,Beal S.FOUL (P1.PN),0:18
http://stats.nba.com/cvp.html?GameID=0021200001&GameEventID=543,4,,Cleveland Cavaliers,MISS Waiters Free Throw 1 of 2,0:18
http://stats.nba.com/cvp.html?GameID=0021200001&GameEventID=544,4,,Cleveland Cavaliers,CAVALIERS Rebound,0:18
http://stats.nba.com/cvp.html?GameID=0021200001&GameEventID=545,4,[ 84 - 94 ],Cleveland Cavaliers,Waiters Free Throw 2 of 2 (17 PTS),0:18
http://stats.nba.com/cvp.html?GameID=0021200001&GameEventID=549,4,,Washington Wizards,MISS Crawford 30' 3PT Jump Shot,0:13
http://stats.nba.com/cvp.html?GameID=0021200001&GameEventID=550,4,,Cleveland Cavaliers,Waiters REBOUND (Off:0 Def:2),0:12
http://stats.nba.com/cvp.html?GameID=0021200001&GameEventID=552,4,,Cleveland Cavaliers,Waiters Lost Ball Turnover (P3.T21),0:01
http://stats.nba.com/cvp.html?GameID=0021200001&GameEventID=552,4,,Washington Wizards,Singleton STEAL (2 STL),0:01
http://stats.nba.com/cvp.html?GameID=0021200001&GameEventID=551,4,,Cleveland Cavaliers,Jump Ball Waiters vs. Singleton: Tip to Beal,0:01
