"href","period","score","team","text","time"
http://stats.nba.com/cvp.html?GameID=0021200458&GameEventID=454,4,,Dallas Mavericks,Collison REBOUND (Off:0 Def:3),4:51
http://stats.nba.com/cvp.html?GameID=0021200458&GameEventID=455,4,,Dallas Mavericks,MISS Jones 15' Jump Shot,4:47
http://stats.nba.com/cvp.html?GameID=0021200458&GameEventID=456,4,,Washington Wizards,WIZARDS Rebound,4:45
http://stats.nba.com/cvp.html?GameID=0021200458&GameEventID=457,4,,Dallas Mavericks,SUB: Carter FOR Jones,4:45
http://stats.nba.com/cvp.html?GameID=0021200458&GameEventID=459,4,,Washington Wizards,MISS Crawford 18' Jump Shot,4:32
http://stats.nba.com/cvp.html?GameID=0021200458&GameEventID=460,4,,Dallas Mavericks,Carter REBOUND (Off:1 Def:3),4:31
http://stats.nba.com/cvp.html?GameID=0021200458&GameEventID=461,4,[ 95 - 83 ],Dallas Mavericks,Carter 2' Layup (20 PTS) (Nowitzki 1 AST),4:19
http://stats.nba.com/cvp.html?GameID=0021200458&GameEventID=462,4,,Washington Wizards,Beal S.FOUL (P1.T3),4:19
http://stats.nba.com/cvp.html?GameID=0021200458&GameEventID=463,4,[ 96 - 83 ],Dallas Mavericks,Carter Free Throw 1 of 1 (21 PTS),4:19
http://stats.nba.com/cvp.html?GameID=0021200458&GameEventID=465,4,,Washington Wizards,SUB: Webster FOR Crawford,4:08
http://stats.nba.com/cvp.html?GameID=0021200458&GameEventID=466,4,,Washington Wizards,Okafor Lost Ball Turnover (P2.T13),4:00
http://stats.nba.com/cvp.html?GameID=0021200458&GameEventID=466,4,,Dallas Mavericks,Mayo STEAL (2 STL),4:00
http://stats.nba.com/cvp.html?GameID=0021200458&GameEventID=467,4,,Washington Wizards,Temple BLOCK (1 BLK),3:55
http://stats.nba.com/cvp.html?GameID=0021200458&GameEventID=467,4,,Dallas Mavericks,MISS Collison 3' Layup,3:55
http://stats.nba.com/cvp.html?GameID=0021200458&GameEventID=468,4,,Washington Wizards,Webster REBOUND (Off:2 Def:3),3:52
http://stats.nba.com/cvp.html?GameID=0021200458&GameEventID=469,4,,Dallas Mavericks,Kaman S.FOUL (P4.T4),3:49
http://stats.nba.com/cvp.html?GameID=0021200458&GameEventID=470,4,[ 96 - 84 ],Washington Wizards,Temple Free Throw 1 of 2 (6 PTS),3:49
http://stats.nba.com/cvp.html?GameID=0021200458&GameEventID=472,4,,Dallas Mavericks,SUB: Brand FOR Kaman,3:49
http://stats.nba.com/cvp.html?GameID=0021200458&GameEventID=473,4,,Washington Wizards,MISS Temple Free Throw 2 of 2,3:49
http://stats.nba.com/cvp.html?GameID=0021200458&GameEventID=475,4,,Dallas Mavericks,Nowitzki REBOUND (Off:0 Def:2),3:48
http://stats.nba.com/cvp.html?GameID=0021200458&GameEventID=476,4,[ 99 - 84 ],Dallas Mavericks,Nowitzki 26' 3PT Jump Shot (11 PTS) (Collison 8 AST),3:28
http://stats.nba.com/cvp.html?GameID=0021200458&GameEventID=477,4,,Dallas Mavericks,Mayo S.FOUL (P3.PN),3:09
http://stats.nba.com/cvp.html?GameID=0021200458&GameEventID=478,4,[ 99 - 85 ],Washington Wizards,Beal Free Throw 1 of 2 (17 PTS),3:09
http://stats.nba.com/cvp.html?GameID=0021200458&GameEventID=480,4,,Washington Wizards,SUB: Martin FOR Nene,3:09
http://stats.nba.com/cvp.html?GameID=0021200458&GameEventID=481,4,[ 99 - 86 ],Washington Wizards,Beal Free Throw 2 of 2 (18 PTS),3:09
http://stats.nba.com/cvp.html?GameID=0021200458&GameEventID=484,4,,Dallas Mavericks,MISS Carter 25' 3PT Jump Shot,2:50
http://stats.nba.com/cvp.html?GameID=0021200458&GameEventID=485,4,,Washington Wizards,Martin REBOUND (Off:0 Def:4),2:48
http://stats.nba.com/cvp.html?GameID=0021200458&GameEventID=486,4,[ 99 - 89 ],Washington Wizards,Martin 25' 3PT Jump Shot (3 PTS) (Temple 2 AST),2:42
http://stats.nba.com/cvp.html?GameID=0021200458&GameEventID=487,4,,Dallas Mavericks,Mavericks Timeout: Regular (Reg.4 Short 1),2:41
http://stats.nba.com/cvp.html?GameID=0021200458&GameEventID=489,4,,Dallas Mavericks,SUB: Marion FOR Nowitzki,2:41
http://stats.nba.com/cvp.html?GameID=0021200458&GameEventID=490,4,,Dallas Mavericks,MISS Collison 5' Jump Shot,2:17
http://stats.nba.com/cvp.html?GameID=0021200458&GameEventID=491,4,,Dallas Mavericks,Brand REBOUND (Off:2 Def:6),2:15
http://stats.nba.com/cvp.html?GameID=0021200458&GameEventID=492,4,,Dallas Mavericks,MISS Brand 1' Layup,2:13
http://stats.nba.com/cvp.html?GameID=0021200458&GameEventID=493,4,,Dallas Mavericks,Marion REBOUND (Off:3 Def:10),2:12
http://stats.nba.com/cvp.html?GameID=0021200458&GameEventID=494,4,,Washington Wizards,Temple STEAL (1 STL),2:11
http://stats.nba.com/cvp.html?GameID=0021200458&GameEventID=494,4,,Dallas Mavericks,Marion Lost Ball Turnover (P2.T11),2:11
http://stats.nba.com/cvp.html?GameID=0021200458&GameEventID=495,4,[ 99 - 92 ],Washington Wizards,Beal  3PT Jump Shot (21 PTS) (Temple 3 AST),1:58
http://stats.nba.com/cvp.html?GameID=0021200458&GameEventID=496,4,,Dallas Mavericks,Mavericks Turnover: Shot Clock (T#12),1:34
http://stats.nba.com/cvp.html?GameID=0021200458&GameEventID=499,4,,Washington Wizards,Temple Bad Pass Turnover (P1.T14),1:28
http://stats.nba.com/cvp.html?GameID=0021200458&GameEventID=499,4,,Dallas Mavericks,Carter STEAL (1 STL),1:28
http://stats.nba.com/cvp.html?GameID=0021200458&GameEventID=500,4,[ 101 - 92 ],Dallas Mavericks,Carter 1' Running Slam Dunk (23 PTS),1:11
http://stats.nba.com/cvp.html?GameID=0021200458&GameEventID=501,4,,Washington Wizards,MISS Martin 24' 3PT Jump Shot,1:02
http://stats.nba.com/cvp.html?GameID=0021200458&GameEventID=502,4,,Washington Wizards,Okafor REBOUND (Off:4 Def:6),1:01
http://stats.nba.com/cvp.html?GameID=0021200458&GameEventID=503,4,,Washington Wizards,MISS Webster 24' 3PT Jump Shot,0:54
http://stats.nba.com/cvp.html?GameID=0021200458&GameEventID=504,4,,Washington Wizards,Okafor REBOUND (Off:5 Def:6),0:53
http://stats.nba.com/cvp.html?GameID=0021200458&GameEventID=505,4,,Dallas Mavericks,Marion S.FOUL (P4.PN),0:53
http://stats.nba.com/cvp.html?GameID=0021200458&GameEventID=506,4,,Washington Wizards,MISS Okafor Free Throw 1 of 2,0:53
http://stats.nba.com/cvp.html?GameID=0021200458&GameEventID=507,4,,Washington Wizards,WIZARDS Rebound,0:53
http://stats.nba.com/cvp.html?GameID=0021200458&GameEventID=508,4,[ 101 - 93 ],Washington Wizards,Okafor Free Throw 2 of 2 (14 PTS),0:53
http://stats.nba.com/cvp.html?GameID=0021200458&GameEventID=511,4,[ 103 - 93 ],Dallas Mavericks,Brand 14' Fadeaway Jumper (4 PTS) (Marion 4 AST),0:41
http://stats.nba.com/cvp.html?GameID=0021200458&GameEventID=512,4,,Washington Wizards,WIZARDS Timeout: Regular (Full 5 Short 1),0:41
http://stats.nba.com/cvp.html?GameID=0021200458&GameEventID=514,4,,Dallas Mavericks,SUB: Jones FOR Brand,0:39
http://stats.nba.com/cvp.html?GameID=0021200458&GameEventID=515,4,,Dallas Mavericks,Marion S.FOUL (P5.PN),0:35
http://stats.nba.com/cvp.html?GameID=0021200458&GameEventID=516,4,[ 103 - 94 ],Washington Wizards,Beal Free Throw 1 of 3 (22 PTS),0:35
http://stats.nba.com/cvp.html?GameID=0021200458&GameEventID=518,4,,Washington Wizards,MISS Beal Free Throw 2 of 3,0:35
http://stats.nba.com/cvp.html?GameID=0021200458&GameEventID=519,4,,Washington Wizards,WIZARDS Rebound,0:35
http://stats.nba.com/cvp.html?GameID=0021200458&GameEventID=520,4,,Washington Wizards,MISS Beal Free Throw 3 of 3,0:35
http://stats.nba.com/cvp.html?GameID=0021200458&GameEventID=522,4,,Dallas Mavericks,Marion REBOUND (Off:3 Def:11),0:34
http://stats.nba.com/cvp.html?GameID=0021200458&GameEventID=524,4,,Washington Wizards,Beal Personal Take Foul (P2.T4),0:18
http://stats.nba.com/cvp.html?GameID=0021200458&GameEventID=525,4,,Dallas Mavericks,SUB: Beaubois FOR Carter,0:18
http://stats.nba.com/cvp.html?GameID=0021200458&GameEventID=526,4,,Dallas Mavericks,MISS Collison 19' Jump Shot,0:06
http://stats.nba.com/cvp.html?GameID=0021200458&GameEventID=527,4,,Washington Wizards,Webster REBOUND (Off:2 Def:4),0:05
http://stats.nba.com/cvp.html?GameID=0021200458&GameEventID=528,4,,Washington Wizards,Webster Bad Pass Turnover (P3.T15),0:02
http://stats.nba.com/cvp.html?GameID=0021200458&GameEventID=528,4,,Dallas Mavericks,Jones STEAL (1 STL),0:02
