" quarter@br","min@br","sec@br"," eventtype@br"," team@br"," outof@br"," numfreeshot@br"," points@br"," reason@br"," result@br"," type@br"," score@br"," shotdistance@br"," x@br"," y@br","assist_0@br","assist_1@br","awayjumpball_0@br","awayjumpball_1@br","block_0@br","block_1@br","entered_0@br","entered_1@br","homejumpball_0@br","homejumpball_1@br","left_0@br","left_1@br","opponent_0@br","opponent_1@br","player_0@br","player_1@br","split_0@br","split_1@br"," quarter@NBA","min@NBA","sec@NBA"," eventtype@NBA"," team@NBA"," outof@NBA"," numfreeshot@NBA"," points@NBA"," reason@NBA"," result@NBA"," type@NBA"," score@NBA"," shotdistance@NBA"," url @NBA"," assist@NBA"," awayjumpball@NBA"," block@NBA"," entered@NBA"," homejumpball@NBA"," left@NBA"," opponent@NBA"," player@NBA"," steal@NBA","Confidence"
"2","5","55.0","timeout","Sacramento Kings","","","","","","full","29-33","","","","","","","","","","","","","","","","","","","","","","2","5","55","timeout","Chicago Bulls","","","","","","","29-33","","http://stats.nba.com/cvp.html?GameID=0021200007&GameEventID=194","","","","","","","","","","69"
"2","5","55.0","substitute","Chicago Bulls","","","","","","","29-33","","","","","","","","","","Joakim","Noah","","","Nazr","Mohammed","","","","","","","2","5","55","substitute","Chicago Bulls","","","","","","","29-33","","http://stats.nba.com/cvp.html?GameID=0021200007&GameEventID=196","","","","Noah","","Mohammed","","","","82"
"2","5","45.0","shot","Sacramento Kings","","","2","","missed","jumper","29-33","16","240","209","","","","","","","","","","","","","","","James","Johnson","","","2","5","45","shot","Sacramento Kings","","","","","missed","Jump Shot","29-33","16","http://stats.nba.com/cvp.html?GameID=0021200007&GameEventID=198","","","","","","","","Johnson","","80"
"2","5","43.0","rebound","Chicago Bulls","","","","","","Defensive","29-33","","","","","","","","","","","","","","","","","","Nate","Robinson","","","2","5","43","rebound","Chicago Bulls","","","","","","","29-33","","http://stats.nba.com/cvp.html?GameID=0021200007&GameEventID=199","","","","","","","","Robinson","","80"
"2","5","41.0","turnover","Chicago Bulls","","","","bad pass","","","29-33","","","","","","","","","","","","","","","","","","Nate","Robinson","James","Johnson","2","5","41","turnover","Chicago Bulls","","","","Bad Pass","","","29-33","","http://stats.nba.com/cvp.html?GameID=0021200007&GameEventID=200","","","","","","","","Robinson","Johnson","82"
"2","5","35.0","shot","Sacramento Kings","","","3","","made","jumper","32-33","25","26","152","James","Johnson","","","","","","","","","","","","","Francisco","Garcia","","","2","5","35","shot","Sacramento Kings","","","3","","made","3PT Jump Shot","32-33","25","http://stats.nba.com/cvp.html?GameID=0021200007&GameEventID=201","Johnson","","","","","","","Garcia","","84"
"2","5","10.0","foul","Chicago Bulls","","","","","","Personal","32-33","","","","","","","","","","","","","","","","Jimmy","Butler","DeMarcus","Cousins","","","2","5","10","foul","Sacramento Kings","","","","","","Personal","32-33","","http://stats.nba.com/cvp.html?GameID=0021200007&GameEventID=202","","","","","","","","Cousins","","73"
"2","5","10.0","free throw","Chicago Bulls","2","1","","foul","made","","32-34","","","","","","","","","","","","","","","","","","Jimmy","Butler","","","2","5","10","free throw","Chicago Bulls","2","1","1","foul","made","","32-34","","http://stats.nba.com/cvp.html?GameID=0021200007&GameEventID=203","","","","","","","","Butler","","80"
"2","5","10.0","substitute","Sacramento Kings","","","","","","","32-34","","","","","","","","","","Tyreke","Evans","","","Francisco","Garcia","","","","","","","2","5","10","substitute","Sacramento Kings","","","","","","","32-34","","http://stats.nba.com/cvp.html?GameID=0021200007&GameEventID=205","","","","Evans","","Garcia","","","","82"
"2","5","10.0","free throw","Chicago Bulls","2","2","","foul","made","","32-35","","","","","","","","","","","","","","","","","","Jimmy","Butler","","","2","5","10","free throw","Chicago Bulls","2","2","1","foul","made","","32-35","","http://stats.nba.com/cvp.html?GameID=0021200007&GameEventID=206","","","","","","","","Butler","","80"
"2","4","51.0","turnover","Sacramento Kings","","","","out of bounds lost ball","","","32-35","","","","","","","","","","","","","","","","","","James","Johnson","","","2","4","51","turnover","Sacramento Kings","","","","Lost Ball","","","32-35","","http://stats.nba.com/cvp.html?GameID=0021200007&GameEventID=209","","","","","","","","Johnson Out of Bounds","","79"
"2","4","51.0","foul","Chicago Bulls","","","","","","Personal","32-35","","","","","","","","","","","","","","","","Nate","Robinson","Aaron","Brooks","","","2","4","51","foul","Sacramento Kings","","","","","","Personal","32-35","","http://stats.nba.com/cvp.html?GameID=0021200007&GameEventID=210","","","","","","","","Brooks","","73"
"2","4","51.0","substitute","Sacramento Kings","","","","","","","32-35","","","","","","","","","","Isaiah","Thomas","","","Aaron","Brooks","","","","","","","2","4","51","substitute","Sacramento Kings","","","","","","","32-35","","http://stats.nba.com/cvp.html?GameID=0021200007&GameEventID=211","","","","Thomas","","Brooks","","","","82"
"2","4","41.0","shot","Chicago Bulls","","","2","","made","layup","32-37","2","262","70","Joakim","Noah","","","","","","","","","","","","","Jimmy","Butler","","","2","4","41","shot","Chicago Bulls","","","2","","made","Layup","32-37","2","http://stats.nba.com/cvp.html?GameID=0021200007&GameEventID=212","Noah","","","","","","","Butler","","86"
"2","4","15.0","shot","Sacramento Kings","","","3","","missed","jumper","32-37","23","16","33","","","","","","","","","","","","","","","Marcus","Thornton","","","2","4","15","shot","Sacramento Kings","","","","","missed","3PT Jump Shot","32-37","","http://stats.nba.com/cvp.html?GameID=0021200007&GameEventID=213","","","","","","","","Thornton","","78"
"2","4","14.0","rebound","Chicago Bulls","","","","","","Defensive","32-37","","","","","","","","","","","","","","","","","","Nate","Robinson","","","2","4","14","rebound","Chicago Bulls","","","","","","","32-37","","http://stats.nba.com/cvp.html?GameID=0021200007&GameEventID=214","","","","","","","","Robinson","","80"
"2","3","58.0","shot","Chicago Bulls","","","2","","missed","jumper","32-37","18","306","218","","","","","","","","","","","","","","","Carlos","Boozer","","","2","3","58","shot","Chicago Bulls","","","","","missed","Pullup Jump Shot","32-37","18","http://stats.nba.com/cvp.html?GameID=0021200007&GameEventID=215","","","","","","","","Boozer","","80"
"2","3","57.0","rebound","Sacramento Kings","","","","","","Defensive","32-37","","","","","","","","","","","","","","","","","","Marcus","Thornton","","","2","3","57","rebound","Sacramento Kings","","","","","","","32-37","","http://stats.nba.com/cvp.html?GameID=0021200007&GameEventID=216","","","","","","","","Thornton","","80"
"2","3","41.0","shot","Sacramento Kings","","","2","","missed","jumper","32-37","20","46","39","","","","","","","","","","","","","","","James","Johnson","","","2","3","41","shot","Sacramento Kings","","","","","missed","Jump Shot","32-37","20","http://stats.nba.com/cvp.html?GameID=0021200007&GameEventID=217","","","","","","","","Johnson","","80"
"2","3","41.0","rebound","Chicago Bulls","","","","","","Defensive","32-37","","","","","","","","","","","","","","","","","","","","","","2","3","41","rebound","Chicago Bulls","","","","","","","32-37","","http://stats.nba.com/cvp.html?GameID=0021200007&GameEventID=218","","","","","","","","","","78"
"2","3","30.0","turnover","Chicago Bulls","","","","bad pass","","","32-37","","","","","","","","","","","","","","","","","","Richard","Hamilton","DeMarcus","Cousins","2","3","30","turnover","Chicago Bulls","","","","Bad Pass","","","32-37","","http://stats.nba.com/cvp.html?GameID=0021200007&GameEventID=219","","","","","","","","Hamilton","Cousins","82"
"2","3","27.0","shot","Sacramento Kings","","","2","","made","shot","34-37","1","251","57","","","","","","","","","","","","","","","DeMarcus","Cousins","","","2","3","27","shot","Sacramento Kings","","","2","","made","Running Dunk","34-37","1","http://stats.nba.com/cvp.html?GameID=0021200007&GameEventID=220","","","","","","","","Cousins","","82"
"2","3","08.0","foul","Chicago Bulls","","","","","","Shooting","34-37","","","","","","","","","","","","","","","","Carlos","Boozer","DeMarcus","Cousins","","","2","3","08","foul","Sacramento Kings","","","","","","Shooting","34-37","","http://stats.nba.com/cvp.html?GameID=0021200007&GameEventID=221","","","","","","","","Cousins","","73"
"2","3","08.0","free throw","Chicago Bulls","2","1","","foul","missed","","34-37","","","","","","","","","","","","","","","","","","Carlos","Boozer","","","2","3","08","free throw","Chicago Bulls","2","1","","foul","missed","","34-37","","http://stats.nba.com/cvp.html?GameID=0021200007&GameEventID=222","","","","","","","","Boozer","","82"
"2","3","08.0","rebound","Chicago Bulls","","","","","","Offensive","34-37","","","","","","","","","","","","","","","","","","","","","","2","3","08","rebound","Chicago Bulls","","","","","","","34-37","","http://stats.nba.com/cvp.html?GameID=0021200007&GameEventID=223","","","","","","","","","","78"
"2","3","08.0","substitute","Chicago Bulls","","","","","","","34-37","","","","","","","","","","Kirk","Hinrich","","","Nate","Robinson","","","","","","","2","3","08","substitute","Chicago Bulls","","","","","","","34-37","","http://stats.nba.com/cvp.html?GameID=0021200007&GameEventID=224","","","","Hinrich","","Robinson","","","","82"
"2","3","08.0","substitute","Sacramento Kings","","","","","","","34-37","","","","","","","","","","Jason","Thompson","","","James","Johnson","","","","","","","2","3","08","substitute","Sacramento Kings","","","","","","","34-37","","http://stats.nba.com/cvp.html?GameID=0021200007&GameEventID=225","","","","Thompson","","Johnson","","","","82"
"2","3","08.0","free throw","Chicago Bulls","2","2","","foul","missed","","34-37","","","","","","","","","","","","","","","","","","Carlos","Boozer","","","2","3","08","free throw","Chicago Bulls","2","2","","foul","missed","","34-37","","http://stats.nba.com/cvp.html?GameID=0021200007&GameEventID=226","","","","","","","","Boozer","","82"
"2","3","06.0","rebound","Sacramento Kings","","","","","","Defensive","34-37","","","","","","","","","","","","","","","","","","Marcus","Thornton","","","2","3","06","rebound","Sacramento Kings","","","","","","","34-37","","http://stats.nba.com/cvp.html?GameID=0021200007&GameEventID=228","","","","","","","","Thornton","","80"
"2","2","56.0","foul","Chicago Bulls","","","","","","Offensive charge","34-37","","","","","","","","","","","","","","","","Joakim","Noah","DeMarcus","Cousins","","","2","2","56","foul","Sacramento Kings","","","","","","Offensive Charge","34-37","","http://stats.nba.com/cvp.html?GameID=0021200007&GameEventID=229","","","","","","","","Cousins","","73"
"2","2","56.0","turnover","Sacramento Kings","","","","offensive foul","","","34-37","","","","","","","","","","","","","","","","","","DeMarcus","Cousins","","","2","2","56","turnover","Sacramento Kings","","","","Foul","","","34-37","","http://stats.nba.com/cvp.html?GameID=0021200007&GameEventID=230","","","","","","","","Cousins","","80"
"2","2","56.0","timeout","Chicago Bulls","","","","","","full","34-37","","","","","","","","","","","","","","","","","","","","","","2","2","56","timeout","Sacramento Kings","","","","","","","34-37","","http://stats.nba.com/cvp.html?GameID=0021200007&GameEventID=231","","","","","","","","","","69"
"2","2","56.0","substitute","Sacramento Kings","","","","","","","34-37","","","","","","","","","","Chuck","Hayes","","","DeMarcus","Cousins","","","","","","","2","2","56","substitute","Sacramento Kings","","","","","","","34-37","","http://stats.nba.com/cvp.html?GameID=0021200007&GameEventID=234","","","","Hayes","","Cousins","","","","82"
"2","2","38.0","shot","Chicago Bulls","","","2","","made","jumper","34-39","13","375","78","Kirk","Hinrich","","","","","","","","","","","","","Richard","Hamilton","","","2","2","38","shot","Chicago Bulls","","","2","","made","Jump Shot","34-39","13","http://stats.nba.com/cvp.html?GameID=0021200007&GameEventID=235","Hinrich","","","","","","","Hamilton","","84"
"2","2","21.0","shot","Sacramento Kings","","","2","","made","layup","36-39","1","240","61","Chuck","Hayes","","","","","","","","","","","","","Marcus","Thornton","","","2","2","21","shot","Sacramento Kings","","","2","","made","Layup","36-39","1","http://stats.nba.com/cvp.html?GameID=0021200007&GameEventID=236","Hayes","","","","","","","Thornton","","86"
"2","2","02.0","shot","Chicago Bulls","","","2","","missed","jumper","36-39","22","292","264","","","","","","","","","","","","","","","Kirk","Hinrich","","","2","2","02","shot","Chicago Bulls","","","","","missed","Jump Shot","36-39","22","http://stats.nba.com/cvp.html?GameID=0021200007&GameEventID=237","","","","","","","","Hinrich","","80"
"2","2","00.0","rebound","Sacramento Kings","","","","","","Defensive","36-39","","","","","","","","","","","","","","","","","","Tyreke","Evans","","","2","2","00","rebound","Sacramento Kings","","","","","","","36-39","","http://stats.nba.com/cvp.html?GameID=0021200007&GameEventID=238","","","","","","","","Evans","","80"
"2","1","52.0","shot","Sacramento Kings","","","2","","made","driving layup","38-39","2","251","67","","","","","","","","","","","","","","","Isaiah","Thomas","","","2","1","52","shot","Sacramento Kings","","","2","","made","Driving Layup","38-39","2","http://stats.nba.com/cvp.html?GameID=0021200007&GameEventID=239","","","","","","","","Thomas","","82"
"2","1","33.0","turnover","Chicago Bulls","","","","bad pass","","","38-39","","","","","","","","","","","","","","","","","","Joakim","Noah","Chuck","Hayes","2","1","33","turnover","Chicago Bulls","","","","Bad Pass","","","38-39","","http://stats.nba.com/cvp.html?GameID=0021200007&GameEventID=240","","","","","","","","Noah","Hayes","82"
"2","1","27.0","turnover","Sacramento Kings","","","","bad pass","","","38-39","","","","","","","","","","","","","","","","","","Isaiah","Thomas","Joakim","Noah","2","1","27","turnover","Sacramento Kings","","","","Bad Pass","","","38-39","","http://stats.nba.com/cvp.html?GameID=0021200007&GameEventID=241","","","","","","","","Thomas","Noah","82"
"2","1","22.0","shot","Chicago Bulls","","","2","","missed","jumper","38-39","16","92","48","","","","","","","","","","","","","","","Richard","Hamilton","","","2","1","22","shot","Chicago Bulls","","","","","missed","Jump Shot","38-39","16","http://stats.nba.com/cvp.html?GameID=0021200007&GameEventID=242","","","","","","","","Hamilton","","80"
"2","1","21.0","rebound","Chicago Bulls","","","","","","Offensive","38-41","","","","","","","","","","","","","","","","","","Joakim","Noah","","","2","1","21","rebound","Chicago Bulls","","","","","","","38-39","","http://stats.nba.com/cvp.html?GameID=0021200007&GameEventID=244","","","","","","","","Noah","","80"
"2","1","21.0","shot","Chicago Bulls","","","2","","made","shot","38-41","1","237","53","","","","","","","","","","","","","","","Joakim","Noah","","","2","1","21","shot","Chicago Bulls","","","2","","made","Tip Shot","38-41","1","http://stats.nba.com/cvp.html?GameID=0021200007&GameEventID=243","","","","","","","","Noah","","82"
"2","0","58.9","shot","Sacramento Kings","","","3","","missed","jumper","38-41","24","491","33","","","","","","","","","","","","","","","Marcus","Thornton","","","2","0","58","shot","Sacramento Kings","","","","","missed","3PT Jump Shot","38-41","24","http://stats.nba.com/cvp.html?GameID=0021200007&GameEventID=245","","","","","","","","Thornton","","76"
"2","0","55.9","rebound","Chicago Bulls","","","","","","Defensive","38-41","","","","","","","","","","","","","","","","","","Carlos","Boozer","","","2","0","55","rebound","Chicago Bulls","","","","","","","38-41","","http://stats.nba.com/cvp.html?GameID=0021200007&GameEventID=246","","","","","","","","Boozer","","76"
"2","0","49.0","foul","Chicago Bulls","","","","","","Shooting","38-41","","","","","","","","","","","","","","","","Carlos","Boozer","Chuck","Hayes","","","2","0","49","foul","Sacramento Kings","","","","","","Shooting","38-41","","http://stats.nba.com/cvp.html?GameID=0021200007&GameEventID=247","","","","","","","","Hayes","","73"
"2","0","49.0","free throw","Chicago Bulls","2","1","","foul","missed","","38-41","","","","","","","","","","","","","","","","","","Carlos","Boozer","","","2","0","49","free throw","Chicago Bulls","2","1","","foul","missed","","38-41","","http://stats.nba.com/cvp.html?GameID=0021200007&GameEventID=248","","","","","","","","Boozer","","82"
"2","0","49.0","rebound","Chicago Bulls","","","","","","Offensive","38-41","","","","","","","","","","","","","","","","","","","","","","2","0","49","rebound","Chicago Bulls","","","","","","","38-41","","http://stats.nba.com/cvp.html?GameID=0021200007&GameEventID=249","","","","","","","","","","78"
"2","0","49.0","free throw","Chicago Bulls","2","2","","foul","made","","38-42","","","","","","","","","","","","","","","","","","Carlos","Boozer","","","2","0","49","free throw","Chicago Bulls","2","2","1","foul","made","","38-42","","http://stats.nba.com/cvp.html?GameID=0021200007&GameEventID=250","","","","","","","","Boozer","","80"
"2","0","32.9","shot","Sacramento Kings","","","2","","missed","jumper","38-42","19","201","229","","","","","","","","","","","","","","","Isaiah","Thomas","","","2","0","32","shot","Sacramento Kings","","","","","missed","Jump Shot","38-42","19","http://stats.nba.com/cvp.html?GameID=0021200007&GameEventID=253","","","","","","","","Thomas","","76"
"2","0","31.8","rebound","Chicago Bulls","","","","","","Defensive","38-42","","","","","","","","","","","","","","","","","","Carlos","Boozer","","","2","0","31","rebound","Chicago Bulls","","","","","","","38-42","","http://stats.nba.com/cvp.html?GameID=0021200007&GameEventID=254","","","","","","","","Boozer","","76"
"2","0","16.2","shot","Chicago Bulls","","","2","","made","shot","38-44","7","198","103","Carlos","Boozer","","","","","","","","","","","","","Richard","Hamilton","","","2","0","16","shot","Chicago Bulls","","","2","","made","Fadeaway Jumper","38-44","7","http://stats.nba.com/cvp.html?GameID=0021200007&GameEventID=256","Boozer","","","","","","","Hamilton","","83"
"2","0","06.3","foul","Sacramento Kings","","","","","","Personal take","38-44","","","","","","","","","","","","","","","","Tyreke","Evans","Jimmy","Butler","","","2","0","06","foul","Chicago Bulls","","","","","","Personal Take","38-44","","http://stats.nba.com/cvp.html?GameID=0021200007&GameEventID=257","","","","","","","","Butler","","71"
"2","0","06.3","substitute","Chicago Bulls","","","","","","","38-44","","","","","","","","","","Nate","Robinson","","","Richard","Hamilton","","","","","","","2","0","06","substitute","Chicago Bulls","","","","","","","38-44","","http://stats.nba.com/cvp.html?GameID=0021200007&GameEventID=258","","","","Robinson","","Hamilton","","","","80"
"2","0","06.3","substitute","Sacramento Kings","","","","","","","38-44","","","","","","","","","","Jimmer","Fredette","","","Chuck","Hayes","","","","","","","2","0","06","substitute","Sacramento Kings","","","","","","","38-44","","http://stats.nba.com/cvp.html?GameID=0021200007&GameEventID=259","","","","Fredette","","Hayes","","","","80"
"2","0","06.3","substitute","Sacramento Kings","","","","","","","38-44","","","","","","","","","","Francisco","Garcia","","","Jason","Thompson","","","","","","","2","0","06","substitute","Sacramento Kings","","","","","","","38-44","","http://stats.nba.com/cvp.html?GameID=0021200007&GameEventID=260","","","","Garcia","","Thompson","","","","80"
"2","0","06.3","substitute","Chicago Bulls","","","","","","","38-44","","","","","","","","","","Taj","Gibson","","","Carlos","Boozer","","","","","","","2","0","06","substitute","Chicago Bulls","","","","","","","38-44","","http://stats.nba.com/cvp.html?GameID=0021200007&GameEventID=261","","","","Gibson","","Boozer","","","","80"
"2","0","02.1","shot","Sacramento Kings","","","2","","made","driving layup","40-44","1","248","64","","","","","","","","","","","","","","","Tyreke","Evans","","","2","0","02","shot","Sacramento Kings","","","2","","made","Driving Layup","40-44","1","http://stats.nba.com/cvp.html?GameID=0021200007&GameEventID=262","","","","","","","","Evans","","82"
"3","11","44.0","shot","Sacramento Kings","","","2","","missed","jumper","40-44","6","276","105","","","","","Joakim","Noah","","","","","","","","","DeMarcus","Cousins","","","3","11","44","shot","Sacramento Kings","","","","","missed","Jump Shot","40-44","6","http://stats.nba.com/cvp.html?GameID=0021200007&GameEventID=266","","","Noah","","","","","Cousins","","82"
"3","11","41.0","rebound","Chicago Bulls","","","","","","Defensive","40-44","","","","","","","","","","","","","","","","","","Richard","Hamilton","","","3","11","41","rebound","Chicago Bulls","","","","","","","40-44","","http://stats.nba.com/cvp.html?GameID=0021200007&GameEventID=267","","","","","","","","Hamilton","","80"
"3","11","25.0","shot","Chicago Bulls","","","3","","missed","jumper","40-44","24","15","25","","","","","","","","","","","","","","","Luol","Deng","","","3","11","25","shot","Chicago Bulls","","","","","missed","3PT Jump Shot","40-44","24","http://stats.nba.com/cvp.html?GameID=0021200007&GameEventID=268","","","","","","","","Deng","","80"
"3","11","24.0","rebound","Sacramento Kings","","","","","","Defensive","40-44","","","","","","","","","","","","","","","","","","Tyreke","Evans","","","3","11","24","rebound","Sacramento Kings","","","","","","","40-44","","http://stats.nba.com/cvp.html?GameID=0021200007&GameEventID=269","","","","","","","","Evans","","80"
"3","11","05.0","turnover","Sacramento Kings","","","","bad pass","","","40-44","","","","","","","","","","","","","","","","","","DeMarcus","Cousins","","","3","11","05","turnover","Sacramento Kings","","","","Bad Pass","","","40-44","","http://stats.nba.com/cvp.html?GameID=0021200007&GameEventID=270","","","","","","","","Cousins","","80"
"3","10","49.0","shot","Chicago Bulls","","","2","","missed","jumper","40-44","16","87","47","","","","","","","","","","","","","","","Carlos","Boozer","","","3","10","49","shot","Chicago Bulls","","","","","missed","Jump Shot","40-44","16","http://stats.nba.com/cvp.html?GameID=0021200007&GameEventID=271","","","","","","","","Boozer","","80"
"3","10","48.0","rebound","Sacramento Kings","","","","","","Defensive","40-44","","","","","","","","","","","","","","","","","","DeMarcus","Cousins","","","3","10","48","rebound","Sacramento Kings","","","","","","","40-44","","http://stats.nba.com/cvp.html?GameID=0021200007&GameEventID=272","","","","","","","","Cousins","","80"
"3","10","44.0","foul","Sacramento Kings","","","","","","Personal","40-44","","","","","","","","","","","","","","","","Jason","Thompson","Carlos","Boozer","","","3","10","44","foul","Chicago Bulls","","","","","","Personal","40-44","","http://stats.nba.com/cvp.html?GameID=0021200007&GameEventID=273","","","","","","","","Boozer","","73"
"3","10","40.0","shot","Sacramento Kings","","","2","","missed","jumper","40-44","18","336","212","","","","","","","","","","","","","","","Isaiah","Thomas","","","3","10","40","shot","Sacramento Kings","","","","","missed","Jump Shot","40-44","18","http://stats.nba.com/cvp.html?GameID=0021200007&GameEventID=274","","","","","","","","Thomas","","80"
"3","10","39.0","rebound","Chicago Bulls","","","","","","Defensive","40-44","","","","","","","","","","","","","","","","","","Joakim","Noah","","","3","10","39","rebound","Chicago Bulls","","","","","","","40-44","","http://stats.nba.com/cvp.html?GameID=0021200007&GameEventID=275","","","","","","","","Noah","","80"
"3","10","31.0","shot","Chicago Bulls","","","2","","made","shot","40-46","","245","50","Richard","Hamilton","","","","","","","","","","","","","Carlos","Boozer","","","3","10","31","shot","Chicago Bulls","","","2","","made","Reverse Layup","40-46","1","http://stats.nba.com/cvp.html?GameID=0021200007&GameEventID=276","Hamilton","","","","","","","Boozer","","82"
"3","10","09.0","shot","Sacramento Kings","","","3","","missed","jumper","40-46","24","160","275","","","","","","","","","","","","","","","James","Johnson","","","3","10","09","shot","Sacramento Kings","","","","","missed","3PT Jump Shot","40-46","24","http://stats.nba.com/cvp.html?GameID=0021200007&GameEventID=277","","","","","","","","Johnson","","80"
"3","10","08.0","rebound","Sacramento Kings","","","","","","Offensive","40-46","","","","","","","","","","","","","","","","","","DeMarcus","Cousins","","","3","10","08","rebound","Sacramento Kings","","","","","","","40-46","","http://stats.nba.com/cvp.html?GameID=0021200007&GameEventID=279","","","","","","","","Cousins","","80"
"3","10","08.0","shot","Sacramento Kings","","","2","","missed","","40-46","2","239","62","","","","","","","","","","","","","","","DeMarcus","Cousins","","","3","10","08","shot","Sacramento Kings","","","","","missed","Putback Layup","40-46","2","http://stats.nba.com/cvp.html?GameID=0021200007&GameEventID=278","","","","","","","","Cousins","","80"
"3","10","06.0","rebound","Sacramento Kings","","","","","","Offensive","42-46","","","","","","","","","","","","","","","","","","DeMarcus","Cousins","","","3","10","06","rebound","Sacramento Kings","","","","","","","40-46","","http://stats.nba.com/cvp.html?GameID=0021200007&GameEventID=281","","","","","","","","Cousins","","80"
"3","10","06.0","shot","Sacramento Kings","","","2","","made","shot","42-46","1","250","57","","","","","","","","","","","","","","","DeMarcus","Cousins","","","3","10","06","shot","Sacramento Kings","","","2","","made","Tip Shot","42-46","1","http://stats.nba.com/cvp.html?GameID=0021200007&GameEventID=280","","","","","","","","Cousins","","82"
"3","9","49.0","shot","Chicago Bulls","","","2","","missed","jumper","42-46","20","243","250","","","","","","","","","","","","","","","Kirk","Hinrich","","","3","9","49","shot","Chicago Bulls","","","","","missed","Jump Shot","42-46","20","http://stats.nba.com/cvp.html?GameID=0021200007&GameEventID=282","","","","","","","","Hinrich","","80"
"3","9","48.0","rebound","Chicago Bulls","","","","","","Offensive","42-46","","","","","","","","","","","","","","","","","","Joakim","Noah","","","3","9","48","rebound","Chicago Bulls","","","","","","","42-46","","http://stats.nba.com/cvp.html?GameID=0021200007&GameEventID=283","","","","","","","","Noah","","80"
"3","9","47.0","shot","Chicago Bulls","","","2","","made","shot","42-48","1","254","61","","","","","","","","","","","","","","","Joakim","Noah","","","3","9","47","shot","Chicago Bulls","","","2","","made","Putback Layup","42-48","1","http://stats.nba.com/cvp.html?GameID=0021200007&GameEventID=284","","","","","","","","Noah","","82"
"3","9","47.0","foul","Chicago Bulls","","","","","","Shooting","42-48","","","","","","","","","","","","","","","","Joakim","Noah","Jason","Thompson","","","3","9","47","foul","Sacramento Kings","","","","","","Shooting","42-48","","http://stats.nba.com/cvp.html?GameID=0021200007&GameEventID=285","","","","","","","","Thompson","","73"
"3","9","47.0","free throw","Chicago Bulls","1","1","","foul","made","","42-49","","","","","","","","","","","","","","","","","","Joakim","Noah","","","3","9","47","free throw","Chicago Bulls","1","1","1","foul","made","","42-49","","http://stats.nba.com/cvp.html?GameID=0021200007&GameEventID=286","","","","","","","","Noah","","80"
"3","9","26.0","shot","Sacramento Kings","","","2","","missed","jumper","42-49","19","412","157","","","","","","","","","","","","","","","Jason","Thompson","","","3","9","26","shot","Sacramento Kings","","","","","missed","Jump Shot","42-49","19","http://stats.nba.com/cvp.html?GameID=0021200007&GameEventID=288","","","","","","","","Thompson","","80"
"3","9","26.0","rebound","Sacramento Kings","","","","","","Offensive","42-49","","","","","","","","","","","","","","","","","","","","","","3","9","26","rebound","Sacramento Kings","","","","","","","42-49","","http://stats.nba.com/cvp.html?GameID=0021200007&GameEventID=289","","","","","","","","","","78"
"3","9","26.0","foul","Sacramento Kings","","","","","","Loose ball","42-49","","","","","","","","","","","","","","","","DeMarcus","Cousins","Joakim","Noah","","","3","9","26","foul","Chicago Bulls","","","","","","Loose ball","42-49","","http://stats.nba.com/cvp.html?GameID=0021200007&GameEventID=290","","","","","","","","Noah","","73"
"3","9","18.0","turnover","Sacramento Kings","","","","lost ball","","","42-49","","","","","","","","","","","","","","","","","","DeMarcus","Cousins","Joakim","Noah","3","9","18","turnover","Sacramento Kings","","","","Lost Ball","","","42-49","","http://stats.nba.com/cvp.html?GameID=0021200007&GameEventID=291","","","","","","","","Cousins","Noah","82"
"3","9","14.0","shot","Chicago Bulls","","","2","","made","shot","42-51","1","237","50","Kirk","Hinrich","","","","","","","","","","","","","Richard","Hamilton","","","3","9","14","shot","Chicago Bulls","","","2","","made","Running Layup","42-51","1","http://stats.nba.com/cvp.html?GameID=0021200007&GameEventID=292","Hinrich","","","","","","","Hamilton","","84"
"3","9","03.0","shot","Sacramento Kings","","","2","","missed","shot","42-51","6","250","110","","","","","","","","","","","","","","","DeMarcus","Cousins","","","3","9","03","shot","Sacramento Kings","","","","","missed","Floating Jump Shot","42-51","6","http://stats.nba.com/cvp.html?GameID=0021200007&GameEventID=293","","","","","","","","Cousins","","80"
"3","9","03.0","rebound","Chicago Bulls","","","","","","Defensive","42-51","","","","","","","","","","","","","","","","","","","","","","3","9","03","rebound","Chicago Bulls","","","","","","","42-51","","http://stats.nba.com/cvp.html?GameID=0021200007&GameEventID=294","","","","","","","","","","78"
"3","8","51.0","turnover","Chicago Bulls","","","","bad pass","","","42-51","","","","","","","","","","","","","","","","","","Carlos","Boozer","","","3","8","51","turnover","Chicago Bulls","","","","Bad Pass","","","42-51","","http://stats.nba.com/cvp.html?GameID=0021200007&GameEventID=295","","","","","","","","Boozer","","80"
"3","8","36.0","shot","Sacramento Kings","","","2","","missed","jumper","42-51","17","82","94","","","","","","","","","","","","","","","DeMarcus","Cousins","","","3","8","36","shot","Sacramento Kings","","","","","missed","Jump Shot","42-51","17","http://stats.nba.com/cvp.html?GameID=0021200007&GameEventID=296","","","","","","","","Cousins","","80"
"3","8","35.0","rebound","Sacramento Kings","","","","","","Offensive","42-51","","","","","","","","","","","","","","","","","","James","Johnson","","","3","8","35","rebound","Sacramento Kings","","","","","","","42-51","","http://stats.nba.com/cvp.html?GameID=0021200007&GameEventID=298","","","","","","","","Johnson","","80"
